Time (s),Absolute acceleration (m/s^2)
4.674102250E0,6.648671575E-2
4.684039250E0,6.694657184E-2
4.693975250E0,8.019407309E-2
4.703912250E0,7.641215461E-2
4.713848250E0,7.541508402E-2
4.723785250E0,7.480475003E-2
4.733721250E0,6.995314931E-2
4.743658250E0,7.110504520E-2
4.753594250E0,7.806698718E-2
4.763531250E0,7.449438918E-2
4.773467250E0,8.071686579E-2
4.783404250E0,6.945325386E-2
4.793340250E0,7.733248052E-2
4.803277250E0,8.112877017E-2
4.813213250E0,7.543437338E-2
4.823150250E0,8.072325917E-2
4.833087250E0,7.371543171E-2
4.843023250E0,6.608309588E-2
4.852959250E0,7.734600073E-2
4.862896250E0,7.385200084E-2
4.872833250E0,7.532683513E-2
4.882769250E0,6.915909973E-2
4.892706250E0,6.922001427E-2
4.902642250E0,6.529201381E-2
4.912579250E0,6.978753826E-2
4.922515250E0,6.983841455E-2
4.932452250E0,7.588592666E-2
4.942388250E0,7.224941516E-2
4.952325250E0,7.358444893E-2
4.962261250E0,7.628716469E-2
4.972198250E0,8.590948602E-2
4.982134250E0,6.943040592E-2
4.992071250E0,7.127568783E-2
5.002007250E0,6.956283725E-2
5.011944250E0,7.133031996E-2
5.021880250E0,7.614164514E-2
5.031817250E0,6.787072503E-2
5.041753250E0,6.541733077E-2
5.051690250E0,7.283710597E-2
5.061626250E0,7.820892064E-2
5.071563250E0,7.165699310E-2
5.081499250E0,7.653255490E-2
5.091436250E0,8.281333815E-2
5.101372250E0,7.041638598E-2
5.111309250E0,7.575235001E-2
5.121245250E0,7.611082028E-2
5.131182250E0,7.152428761E-2
5.141119250E0,6.571578720E-2
5.151055250E0,8.373638244E-2
5.160992250E0,7.108110273E-2
5.170928250E0,7.771954526E-2
5.180865250E0,7.693168914E-2
5.190801250E0,7.939910540E-2
5.200738250E0,7.220842551E-2
5.210674250E0,6.666677745E-2
5.220611250E0,7.206283981E-2
5.230547250E0,7.660145736E-2
5.240484250E0,7.169430178E-2
5.250420250E0,7.039151125E-2
5.260357250E0,7.355285164E-2
5.270293250E0,8.093731175E-2
5.280230250E0,7.642505026E-2
5.290166250E0,7.981875970E-2
5.300103250E0,7.331989391E-2
5.310039250E0,7.065856362E-2
5.319976250E0,7.627365665E-2
5.329912250E0,7.478548134E-2
5.339849250E0,7.636723928E-2
5.349785250E0,7.090624918E-2
5.359722250E0,7.090278345E-2
5.369658250E0,6.440781207E-2
5.379595250E0,6.732665028E-2
5.389531250E0,7.640881602E-2
5.399468250E0,6.842274915E-2
5.409404250E0,7.191763223E-2
5.419341250E0,7.415993171E-2
5.429277250E0,7.404959489E-2
5.439214250E0,7.734725698E-2
5.449150250E0,7.437080690E-2
5.459087750E0,7.066584623E-2
5.469023750E0,7.379360007E-2
5.478960750E0,7.683172479E-2
5.488896750E0,8.264037883E-2
5.498833750E0,7.130438239E-2
5.508769750E0,7.998185564E-2
5.518706750E0,6.474925902E-2
5.528643750E0,6.839574090E-2
5.538579750E0,7.094364272E-2
5.548516750E0,7.384680270E-2
5.558452750E0,8.114898790E-2
5.568389750E0,8.188713990E-2
5.578325750E0,8.460736718E-2
5.588262750E0,6.737222639E-2
5.598198750E0,6.871977704E-2
5.608135750E0,7.877260092E-2
5.618071750E0,6.587496372E-2
5.628008750E0,6.859446313E-2
5.637944750E0,7.041740776E-2
5.647881750E0,8.145710026E-2
5.657817750E0,7.250041736E-2
5.667754750E0,7.162977594E-2
5.677690750E0,8.351307736E-2
5.687627750E0,7.512262550E-2
5.697563750E0,6.635290058E-2
5.707500750E0,6.873343870E-2
5.717436750E0,8.028357626E-2
5.727373750E0,8.063285052E-2
5.737309750E0,8.038317727E-2
5.747246750E0,7.808530333E-2
5.757182750E0,7.132370160E-2
5.767119750E0,7.776353634E-2
5.777055750E0,7.152258254E-2
5.786992750E0,7.627733893E-2
5.796928750E0,6.775988984E-2
5.806865750E0,6.726777100E-2
5.816801750E0,6.888873675E-2
5.826738750E0,7.182903685E-2
5.836674750E0,7.657548098E-2
5.846611750E0,8.190726613E-2
5.856547750E0,8.211075539E-2
5.866484750E0,8.293133976E-2
5.876420750E0,7.302360025E-2
5.886357750E0,7.040413241E-2
5.896293750E0,7.541449263E-2
5.906230750E0,6.712955899E-2
5.916166750E0,6.546983666E-2
5.926103750E0,7.270398808E-2
5.936039750E0,6.548087099E-2
5.945976750E0,7.708262346E-2
5.955912750E0,7.747442577E-2
5.965849750E0,7.269354085E-2
5.975785750E0,7.649250695E-2
5.985722750E0,7.613980131E-2
5.995658750E0,7.350412555E-2
6.005595750E0,6.996600369E-2
6.015532750E0,7.084907185E-2
6.025468750E0,7.786803348E-2
6.035405750E0,7.792607182E-2
6.045341750E0,7.289058077E-2
6.055278750E0,7.105045239E-2
6.065214750E0,7.182961358E-2
6.075151750E0,7.258455801E-2
6.085087750E0,7.274262734E-2
6.095024750E0,7.037367888E-2
6.104960750E0,8.029203905E-2
6.114897750E0,8.109314905E-2
6.124833750E0,7.094063673E-2
6.134770750E0,6.579789494E-2
6.144706750E0,6.192633136E-2
6.154643750E0,7.821325616E-2
6.164579750E0,7.916408564E-2
6.174516750E0,7.638726894E-2
6.184452750E0,7.832003650E-2
6.194389750E0,8.326158411E-2
6.204325750E0,7.571130401E-2
6.214262750E0,7.805519628E-2
6.224198750E0,7.766671931E-2
6.234135750E0,7.891597959E-2
6.244071750E0,7.133626970E-2
6.254008750E0,7.318507122E-2
6.263944750E0,8.688299739E-2
6.273881750E0,7.775611625E-2
6.283817750E0,7.827989926E-2
6.293754750E0,7.239554228E-2
6.303690750E0,7.959031856E-2
