Time (s),Absolute acceleration (m/s^2)
7.474079167E0,8.081555161E-2
7.484017167E0,8.676774086E-2
7.493956167E0,8.278581421E-2
7.503894167E0,8.549631626E-2
7.513833167E0,7.527558580E-2
7.523772167E0,7.228591666E-2
7.533710167E0,8.364035604E-2
7.543649167E0,8.852327481E-2
7.553588167E0,8.568715929E-2
7.563526167E0,8.670207606E-2
7.573465167E0,8.566931443E-2
7.583404167E0,8.139803047E-2
7.593342167E0,8.921988285E-2
7.603281167E0,8.694938576E-2
7.613220167E0,7.235302851E-2
7.623158167E0,7.658089138E-2
7.633097167E0,8.589623498E-2
7.643035167E0,9.008919738E-2
7.652974167E0,8.337576461E-2
7.662913167E0,9.086873597E-2
7.672851167E0,8.542553468E-2
7.682790167E0,8.182245569E-2
7.692729167E0,7.220066217E-2
7.702667167E0,8.714071514E-2
7.712606167E0,8.367417972E-2
7.722544167E0,7.753940541E-2
7.732483167E0,6.936670799E-2
7.742422167E0,8.336761326E-2
7.752360167E0,7.883773706E-2
7.762299167E0,8.717992082E-2
7.772238167E0,8.403617197E-2
7.782176167E0,7.503548319E-2
7.792115167E0,8.836964728E-2
7.802054167E0,8.610236362E-2
7.811992167E0,8.740544513E-2
7.821931167E0,8.616040222E-2
7.831870167E0,8.470012964E-2
7.841808167E0,8.227124492E-2
7.851747167E0,1.003018673E-1
7.861685167E0,8.582530266E-2
7.871624167E0,8.251825268E-2
7.881563167E0,7.466575786E-2
7.891501167E0,8.719304177E-2
7.901440167E0,8.370706261E-2
7.911379167E0,9.094460346E-2
7.921317167E0,8.378893707E-2
7.931256167E0,7.926165897E-2
7.941195167E0,7.069078609E-2
7.951133167E0,8.349066225E-2
7.961072167E0,9.566753310E-2
7.971011167E0,8.742289696E-2
7.980949167E0,8.856941012E-2
7.990888167E0,8.495983147E-2
8.000826167E0,7.091636076E-2
8.010765167E0,8.213304488E-2
8.020704167E0,8.182168591E-2
8.030642167E0,8.350074345E-2
8.040581167E0,8.664900579E-2
8.050520167E0,7.606834287E-2
8.060458167E0,9.385911620E-2
8.070397167E0,9.082449217E-2
