"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.375560417E0,-6.221072003E-3,1.276654570E-2,7.873451293E-2,8.000506204E-2
2.385499417E0,4.432262555E-3,9.000326693E-3,7.783521116E-2,7.847911141E-2
2.395437417E0,2.270071842E-3,4.223507820E-3,8.307607055E-2,8.321433015E-2
2.405376417E0,8.359654583E-3,4.364581034E-4,7.947769403E-2,7.991732084E-2
2.415315417E0,4.663154483E-3,1.976386299E-3,8.157041252E-2,8.172749421E-2
2.425253417E0,6.718121879E-3,1.615485186E-3,7.797320545E-2,7.827875652E-2
2.435192417E0,2.686722502E-3,1.207669303E-3,7.557877064E-2,7.563615216E-2
2.445130417E0,7.164337523E-3,3.797254935E-3,7.213768423E-2,7.259195798E-2
2.455069417E0,8.076503165E-3,1.044915710E-3,7.932215810E-2,7.973911535E-2
2.465008417E0,7.975967601E-4,5.151168583E-3,8.127337396E-2,8.144035863E-2
2.474946417E0,2.708137929E-3,9.197679358E-3,7.783988893E-2,7.842818132E-2
2.484885417E0,6.591383480E-3,6.772363940E-3,8.038518190E-2,8.093879613E-2
2.494824417E0,7.078931630E-3,7.030655555E-3,8.637857795E-2,8.695286148E-2
2.504762417E0,5.002731532E-3,-2.037325250E-3,9.521722913E-2,9.537032421E-2
2.514701417E0,7.450485639E-3,-2.532392554E-4,7.485897839E-2,7.522925303E-2
2.524639417E0,2.035306133E-3,8.925473196E-3,7.456135511E-2,7.512125012E-2
2.534578417E0,2.763942294E-3,1.462626178E-3,8.937410653E-2,8.942879609E-2
2.544517417E0,1.607812542E-2,2.605647203E-3,8.427825809E-2,8.583775568E-2
2.554455417E0,6.469213217E-3,-4.442550000E-3,7.499931157E-2,7.540877738E-2
2.564394417E0,2.909318693E-3,4.525744915E-3,7.964550912E-2,7.982702316E-2
2.574333417E0,9.735358246E-3,5.101019572E-3,8.518691540E-2,8.589300411E-2
2.584271417E0,7.238414437E-3,3.872373383E-3,8.653060555E-2,8.691913263E-2
2.594210417E0,2.098382972E-3,2.215007516E-3,8.563364267E-2,8.568798181E-2
2.604148417E0,2.491279319E-4,2.613129811E-3,7.261423230E-2,7.266166283E-2
2.614087417E0,-1.781829335E-3,4.925502604E-3,8.398765147E-2,8.415082347E-2
2.624026417E0,5.827773660E-3,7.187598478E-4,8.743049204E-2,8.762745289E-2
2.633964417E0,6.439977139E-3,1.262175403E-2,8.324563980E-2,8.444298980E-2
2.643903417E0,1.131790716E-2,7.598401923E-3,8.833856463E-2,8.938418616E-2
2.653841417E0,5.988206640E-3,7.434615931E-3,8.550032616E-2,8.603160992E-2
2.663780417E0,-2.104157098E-3,-4.255850231E-3,8.355495751E-2,8.368972854E-2
2.673719417E0,4.145054631E-3,1.106168034E-2,8.190370381E-2,8.275118699E-2
2.683657417E0,1.883022711E-3,9.361456214E-3,7.950868428E-2,8.008004441E-2
2.693596417E0,4.247819446E-3,-4.499980621E-4,6.933102071E-2,6.946248557E-2
2.703535417E0,9.967711978E-3,1.377558326E-3,7.666986108E-2,7.732735963E-2
2.713473417E0,5.852478147E-3,7.398874825E-3,8.639553487E-2,8.690905186E-2
2.723412417E0,-1.964299008E-4,-4.669403695E-3,8.759538352E-2,8.771996996E-2
2.733350417E0,1.038012341E-2,6.159941191E-3,6.649278224E-2,6.757944900E-2
2.743289417E0,2.450823896E-3,6.699904148E-3,7.906546533E-2,7.938666803E-2
2.753228417E0,4.296972603E-3,2.078036489E-3,9.118791282E-2,9.131274639E-2
2.763166417E0,-1.212420166E-3,6.403432041E-3,8.744569480E-2,8.768821725E-2
2.773105417E0,-9.620131552E-4,9.959818237E-4,8.294275403E-2,8.295431210E-2
