Time (s),Linear Acceleration x (m/s^2)
5.414979743E0,-6.971839350E-3
5.422883796E0,-4.560987465E-3
5.430818366E0,-9.432177991E-3
5.438783454E0,1.441920176E-4
5.446718024E0,-2.208406571E-3
5.454652594E0,-4.643675871E-3
5.462587165E0,-1.186795533E-2
5.470521735E0,-6.206566468E-5
5.478456305E0,-4.882247653E-3
5.486390876E0,-7.469695993E-3
5.494325446E0,-1.932860911E-2
5.502229499E0,-1.442145929E-2
5.510164069E0,-2.443374135E-3
5.518098639E0,-7.101800293E-6
5.526063727E0,-7.372828200E-3
5.533998298E0,-1.204760652E-2
5.541932868E0,-4.865001887E-3
5.549867438E0,-4.803359043E-3
5.557802008E0,-5.574757233E-5
5.565706061E0,-7.113099098E-3
5.573640632E0,-1.185760833E-2
5.581544684E0,7.254779804E-3
5.589479255E0,-2.322467044E-3
5.597413825E0,-2.172382548E-3
5.605378913E0,-9.354988113E-3
5.613313483E0,-6.906961557E-3
5.621248053E0,-6.934572011E-3
5.629182624E0,-1.636632159E-2
5.637117194E0,5.204418208E-3
5.645051764E0,-9.130818769E-3
5.652986335E0,-6.694673561E-3
5.660890387E0,4.454241134E-4
5.668824958E0,-9.097659029E-3
5.676759528E0,-4.268315155E-3
5.684663581E0,-1.137018483E-2
5.692598151E0,-4.129735287E-3
5.700532721E0,1.008867379E-2
5.708467292E0,-6.607311778E-3
5.716401862E0,-1.608256623E-2
5.724366950E0,-1.139073074E-2
5.732301520E0,7.722252980E-3
5.740236090E0,-1.147468667E-2
5.748170661E0,-6.583919749E-3
5.756105231E0,-1.795297023E-3
5.764009284E0,5.224756896E-4
5.771943854E0,-1.384273451E-2
5.779878424E0,-1.151803695E-2
5.787812995E0,-4.168991931E-3
5.795778083E0,2.972829156E-3
5.803651618E0,-4.292541184E-3
5.811555671E0,-1.974702347E-3
5.819459723E0,-4.357668571E-3
5.827394294E0,-4.315942992E-3
5.835298346E0,-2.040313557E-3
5.843202399E0,-6.894615479E-3
5.851136969E0,-4.526823759E-3
5.859071540E0,5.050428677E-3
5.867006110E0,2.483799122E-3
5.874971198E0,-7.176118437E-3
5.882905768E0,-7.259326987E-3
5.890840339E0,-4.806372337E-3
5.898774909E0,-4.723707214E-3
5.906709479E0,-9.523248300E-3
5.914644049E0,-4.692730960E-3
5.922578620E0,-7.179700769E-3
5.930513190E0,4.709182307E-3
5.938447760E0,-7.871352136E-5
5.946382331E0,2.186568920E-3
5.954316901E0,-2.601610497E-3
5.962251471E0,-5.037191790E-3
5.970186042E0,-4.538251087E-4
5.978120612E0,-1.008944027E-2
5.986055182E0,-2.814501990E-3
5.993989753E0,4.397947341E-3
6.001893805E0,-2.700777259E-3
6.009828376E0,-3.065741621E-4
6.017732428E0,-9.728761390E-3
6.025666999E0,2.242247108E-3
6.033601569E0,-1.436917391E-2
6.041566657E0,-7.310710382E-3
6.049501227E0,-7.378494367E-3
6.057435798E0,7.094904315E-3
6.065370368E0,-1.197823323E-2
6.073304938E0,-2.359759528E-3
6.081239508E0,-7.173470687E-3
6.089174079E0,7.315814495E-3
6.097078132E0,-6.999113131E-3
6.105012702E0,-1.179438084E-2
6.112947272E0,-4.652773961E-3
