Time (s),Linear Acceleration y (m/s^2)
5.803651618E0,-7.778454572E-3
5.811555671E0,-1.253046095E-2
5.819459723E0,-1.002695784E-2
5.827394294E0,-4.501193762E-4
5.835298346E0,-1.234833151E-2
5.843202399E0,-9.930148721E-3
5.851136969E0,-9.816423059E-3
5.859071540E0,-1.152567565E-4
5.867006110E0,-1.443893090E-2
5.874971198E0,9.138137102E-6
5.882905768E0,-2.385050058E-3
5.890840339E0,-1.422326639E-2
5.898774909E0,-2.293717116E-3
5.906709479E0,-9.363815188E-3
5.914644049E0,-7.052443922E-3
5.922578620E0,-1.898100227E-2
5.930513190E0,-7.009960711E-3
5.938447760E0,-1.894027367E-2
5.946382331E0,-1.177304983E-2
5.954316901E0,-2.196222544E-3
5.962251471E0,-2.196196467E-3
5.970186042E0,-1.412220299E-2
5.978120612E0,-4.534516484E-3
5.986055182E0,-9.294912219E-3
5.993989753E0,-9.310200810E-3
6.001893805E0,5.013469607E-3
6.009828376E0,-2.292994410E-3
6.017732428E0,-1.183316857E-2
6.025666999E0,-7.044769824E-3
6.033601569E0,-1.194442809E-2
6.041566657E0,-4.761762917E-3
6.049501227E0,-7.099889219E-3
6.057435798E0,-9.514350444E-3
6.065370368E0,-9.483516216E-3
6.073304938E0,-7.130734622E-3
6.081239508E0,-9.462166578E-3
6.089174079E0,-4.673745483E-3
