Time (s),Linear Acceleration y (m/s^2)
7.414839208E0,-8.464180415E-3
7.424777208E0,-5.780872595E-3
7.434715208E0,-4.292568918E-3
7.444654208E0,1.115757697E-2
7.454592208E0,-5.064917584E-3
7.464530208E0,-1.050201044E-2
7.474468208E0,-4.809143012E-3
7.484407208E0,-4.209038245E-3
7.494345208E0,-1.438740302E-2
7.504283208E0,-1.669538583E-2
7.514222208E0,-1.378254739E-2
7.524160208E0,-9.069769231E-3
7.534098208E0,-5.397779471E-3
7.544036208E0,8.957454725E-3
7.553975208E0,-5.131959566E-3
7.563913208E0,-1.211325868E-2
7.573851208E0,-5.647597192E-3
7.583790208E0,3.204166826E-3
7.593728208E0,1.274338068E-2
7.603666208E0,-2.659969206E-3
7.613604208E0,-5.578408185E-3
7.623543208E0,1.431599390E-3
7.633481208E0,-8.431303531E-3
7.643419208E0,-1.430968987E-5
7.653357208E0,4.900400690E-3
7.663296208E0,-1.121430866E-2
7.673234208E0,-3.456727713E-3
7.683172208E0,-1.269065752E-2
