Time (s),Linear Acceleration y (m/s^2)
6.969436000E0,-1.919937828E-3
6.979373000E0,-6.908307136E-3
6.989309000E0,-4.217660604E-3
6.999246000E0,-4.870812865E-3
7.009182000E0,-4.151801770E-3
7.019118000E0,5.845680758E-3
7.029055000E0,-5.381740741E-3
7.038991000E0,-1.295118981E-2
7.048928000E0,-7.337798830E-4
7.058864000E0,-1.853105980E-3
7.068801000E0,-1.418484268E-3
7.078738000E0,-4.573769742E-3
7.088674000E0,-4.421888315E-3
7.098610000E0,-2.299440396E-3
7.108547000E0,-6.486330028E-3
7.118483000E0,-8.177650860E-4
7.128420000E0,-1.452288483E-3
7.138356000E0,-5.306407590E-3
7.148293000E0,6.288986499E-3
7.158229000E0,-6.538648903E-4
7.168166000E0,-7.028718665E-4
7.178102000E0,-2.137011141E-3
7.188039000E0,-7.993774200E-3
7.197975000E0,-2.315776055E-3
7.207912000E0,-1.944907266E-3
7.217849000E0,-5.821606675E-3
7.227785000E0,-1.033250058E-2
7.237721000E0,-4.816100285E-3
7.247658000E0,-8.176563643E-3
7.257594000E0,-1.056987012E-2
7.267531000E0,-8.195060031E-3
7.277467000E0,-5.449486217E-3
7.287404000E0,-1.776183117E-4
7.297341000E0,-1.640148559E-3
7.307277000E0,-8.640718362E-3
7.317213000E0,-8.431018023E-3
7.327150000E0,-5.404343884E-3
7.337086000E0,-4.040713808E-3
7.347023000E0,-1.682454078E-3
7.356959000E0,-5.835343064E-3
7.366896000E0,-2.477629725E-3
7.376832000E0,-2.377692587E-3
7.386769000E0,-6.484767725E-3
7.396705000E0,-5.257026027E-3
7.406642000E0,-1.630998580E-3
7.416578000E0,-5.423214859E-3
7.426515000E0,1.859588167E-3
7.436451000E0,-2.137431409E-5
7.446388000E0,-8.231043248E-3
7.456324000E0,-3.666377803E-3
7.466261042E0,1.701142327E-3
7.476197042E0,-6.670521889E-3
7.486134042E0,-3.929301510E-3
7.496070042E0,-6.862794785E-3
7.506007042E0,-1.239537085E-2
7.515943042E0,-7.993070707E-3
7.525880042E0,-5.937477476E-3
7.535816042E0,-6.202813159E-3
7.545753042E0,-2.265133685E-3
7.555689042E0,-8.283503735E-3
7.565626042E0,-1.481495782E-2
7.575562042E0,7.632169593E-4
7.585499042E0,-8.805760592E-3
7.595435042E0,-5.429139733E-3
7.605372042E0,-3.104423834E-3
7.615308042E0,-6.271175332E-3
7.625245042E0,-4.317131792E-3
7.635181042E0,-3.318724288E-3
7.645118042E0,-4.902488329E-3
7.655054042E0,-8.537309440E-3
7.664991042E0,-4.624827811E-3
7.674927042E0,4.544159076E-3
7.684864042E0,-5.865223249E-3
7.694800042E0,-1.259408025E-2
7.704737042E0,-7.777614514E-3
7.714673042E0,-2.158243842E-3
7.724610042E0,-2.488748571E-3
