Time Lapsed,Absolute_Acceleration
72475.596,1.431
72475.700,1.431
72475.810,1.431
72475.908,1.431
72476.009,1.431
72476.109,1.431
72476.210,1.431
72476.315,1.43
72476.424,1.431
72476.543,1.431
72476.622,1.431
72476.745,1.431
72476.834,1.431
72476.931,1.431
72477.031,1.431
72477.131,1.431
72477.235,1.431
72477.339,1.43
72477.440,1.431
72477.548,1.431
72477.647,1.431
72477.747,1.431
72477.850,1.431
72477.890,1.431
72478.055,1.431
72478.083,1.431
72478.182,1.431
72478.284,1.43
72478.386,1.431
72478.489,1.431
72478.583,1.431
72478.695,1.431
72478.799,1.431
72478.897,1.431
72478.992,1.43
72479.080,1.431
72479.182,1.431
72479.284,1.431
72479.386,1.431
72479.489,1.431
72479.591,1.431
72479.694,1.431
72479.795,1.431
72479.899,1.431
72480.097,1.43
72480.107,1.431
72530.204,1.431
72530.304,1.431
72530.419,1.431
72530.512,1.43
72530.638,1.431
72530.717,1.431
72530.831,1.431
72530.926,1.431
72531.024,1.431
72531.154,1.431
72531.231,1.431
72531.331,1.431
72531.434,1.431
72531.537,1.43
72531.638,1.431
72531.739,1.431
72531.843,1.431
72531.946,1.431
72531.974,1.431
72532.072,1.431
72532.174,1.431
72532.280,1.431
72532.384,1.431
72532.485,1.431
72532.585,1.431
72532.669,1.431
72532.789,1.431
72532.867,1.431
72532.993,1.431
72533.087,1.431
72533.195,1.431
72533.278,1.431
72533.379,1.431
72533.482,1.431
72533.583,1.431
72533.685,1.431
72533.791,1.431
72533.891,1.431
72533.963,1.431
72534.064,1.431
72534.199,1.431
72534.301,1.431
72534.374,1.431
72534.478,1.431
72534.609,1.43
72534.712,1.431
72534.853,1.431
72534.891,1.431
72535.019,1.431
72535.119,1.431
72535.242,1.431
72535.326,1.431
72535.426,1.431
72535.524,1.431
72535.565,1.431
72535.659,1.431
72535.759,1.431
72535.863,1.431
72535.963,1.431
72536.065,1.431
72536.168,1.431
72536.271,1.431
72536.372,1.431
72536.474,1.431
72536.555,1.431
72536.668,1.431
72536.762,1.431
72536.860,1.431
72536.963,1.431
72537.079,1.431
72537.177,1.431
72537.273,1.431
72537.374,1.431
72537.476,1.431
72537.576,1.431
72537.680,1.431
72537.782,1.431
72537.884,1.431
72537.988,1.431
72538.104,1.431
72538.193,1.431
72538.294,1.431
72538.357,1.431
72538.504,1.431
72538.603,1.431
72538.705,1.43
72538.769,1.431
72538.915,1.431
72538.979,1.431
72539.114,1.431
72539.239,1.431
72539.258,1.431
72539.351,1.43
72539.447,1.431
72539.547,1.431
72539.649,1.431
72539.750,1.431
72539.856,1.431
72540.036,1.431
72540.064,1.431
72540.143,1.431
72590.263,1.431
72590.364,1.431
72590.445,1.431
72590.548,1.431
72590.650,1.431
72590.754,1.431
72590.855,1.431
72590.957,1.431
72591.077,1.431
72591.167,1.431
72591.266,1.431
72591.368,1.431
72591.489,1.431
72591.571,1.431
72591.674,1.431
72591.777,1.431
72591.880,1.431
72591.981,1.431
72592.083,1.431
72592.186,1.431
72592.290,1.431
72592.391,1.431
72592.493,1.431
72592.595,1.43
72592.698,1.431
72592.800,1.431
72592.837,1.431
72592.938,1.431
72593.071,1.431
72593.212,1.431
72593.236,1.431
72593.350,1.431
72593.438,1.431
72593.540,1.431
72593.649,1.431
72593.751,1.43
72593.849,1.43
72593.951,1.432
72594.053,1.431
72594.155,1.431
72594.234,1.431
72594.335,1.431
72594.439,1.431
72594.541,1.431
72594.643,1.431
72594.753,1.431
72594.848,1.431
72594.949,1.431
72595.051,1.431
72595.164,1.431
72595.259,1.431
72595.360,1.431
72595.488,1.431
72595.565,1.431
72595.666,1.43
72595.771,1.431
72595.873,1.431
72595.976,1.431
72596.078,1.43
72596.178,1.431
72596.283,1.431
72596.386,1.431
72596.485,1.43
72596.591,1.431
72596.690,1.431
72596.794,1.431
72596.896,1.431
72597.002,1.431
72597.028,1.431
72597.126,1.431
72597.227,1.431
72597.325,1.431
72597.438,1.431
72597.539,1.431
72597.636,1.431
72597.736,1.431
72597.843,1.431
72597.923,1.431
72598.023,1.431
72598.127,1.431
72598.227,1.431
72598.329,1.431
72598.433,1.43
72598.537,1.43
72598.637,1.431
72598.738,1.431
72598.842,1.431
72598.946,1.431
72599.049,1.431
72599.163,1.431
72599.251,1.431
72599.355,1.431
72599.456,1.431
72599.574,1.431
72599.661,1.43
72599.764,1.431
72599.864,1.431
72599.968,1.431
72600.071,1.431
72600.174,1.431
72650.276,1.431
72650.378,1.431
72650.480,1.431
72650.583,1.431
72650.684,1.431
72650.714,1.431
72650.890,1.431
72650.916,1.431
72651.023,1.431
72651.126,1.431
72651.223,1.431
72651.324,1.431
72651.412,1.432
72651.532,1.431
72651.610,1.431
72651.709,1.431
72651.813,1.431
72651.913,1.431
72652.036,1.431
72652.118,1.431
72652.222,1.431
72652.307,1.431
72652.426,1.431
72652.528,1.431
72652.632,1.432
72652.734,1.431
72652.838,1.431
72652.967,1.431
72653.040,1.431
72653.141,1.431
72653.249,1.43
72653.347,1.431
72653.451,1.431
72653.572,1.431
72653.663,1.431
72653.781,1.431
72653.861,1.431
72653.984,1.431
72654.064,1.431
72654.167,1.431
72654.269,1.431
72654.307,1.431
72654.476,1.431
72654.504,1.431
72654.679,1.431
72654.715,1.431
72654.813,1.431
72654.987,1.431
72655.014,1.431
72655.112,1.431
72655.216,1.431
72655.300,1.431
72655.409,1.431
72655.500,1.431
72655.601,1.431
72655.704,1.431
72655.821,1.431
72655.947,1.431
72656.025,1.431
72656.144,1.431
72656.216,1.431
72656.318,1.431
72656.419,1.431
72656.523,1.431
72656.625,1.431
72656.751,1.431
72656.829,1.431
72656.931,1.431
72657.056,1.431
72657.096,1.431
72657.248,1.431
72657.305,1.431
72657.476,1.431
72657.513,1.431
72657.658,1.43
72657.721,1.431
72657.853,1.431
72657.957,1.431
72658.059,1.431
72658.160,1.431
72658.262,1.431
72658.291,1.431
72658.468,1.431
72658.496,1.431
72658.594,1.431
72658.777,1.431
72658.803,1.431
72658.902,1.431
72659.004,1.431
72659.109,1.431
72659.209,1.431
72659.312,1.431
72659.389,1.431
72659.498,1.431
72659.594,1.431
72659.700,1.431
72659.819,1.431
72659.908,1.431
72660.007,1.431
72660.106,1.431
72710.207,1.431
72710.312,1.431
72710.414,1.431
72710.516,1.431
72710.624,1.431
72710.722,1.431
72710.822,1.431
72710.925,1.431
72711.032,1.431
72711.130,1.431
72711.335,1.431
72711.337,1.431
72711.408,1.431
72711.539,1.431
72711.656,1.431
72711.745,1.431
72711.849,1.431
72711.973,1.431
72712.046,1.431
72712.152,1.431
72712.180,1.431
72712.282,1.431
72712.392,1.431
72712.488,1.43
72712.587,1.431
72712.689,1.431
72712.795,1.43
72712.893,1.43
72712.997,1.431
72713.099,1.431
72713.177,1.431
72713.280,1.431
72713.384,1.431
72713.495,1.431
72713.588,1.431
72713.690,1.431
72713.792,1.431
72713.907,1.431
72714.002,1.431
72714.098,1.431
72714.203,1.431
72714.305,1.43
72714.407,1.431
72714.530,1.431
72714.613,1.431
72714.715,1.431
72714.815,1.431
72714.918,1.431
72715.021,1.431
72715.125,1.431
72715.225,1.431
72715.333,1.431
72715.432,1.431
72715.534,1.431
72715.634,1.431
72715.744,1.43
72715.840,1.431
72715.872,1.431
72716.067,1.431
72716.087,1.431
72716.177,1.431
72716.275,1.431
72716.377,1.431
72716.478,1.431
72716.582,1.431
72716.684,1.431
72716.803,1.431
72716.868,1.431
72716.968,1.431
72717.068,1.431
72717.171,1.431
72717.277,1.431
72717.373,1.431
72717.472,1.431
72717.581,1.431
72717.677,1.431
72717.787,1.431
72717.904,1.431
72717.991,1.431
72718.094,1.431
72718.199,1.431
72718.315,1.431
72718.403,1.431
72718.505,1.431
72718.607,1.431
72718.709,1.431
72718.810,1.431
72718.913,1.431
72719.015,1.431
72719.117,1.431
72719.219,1.431
72719.323,1.431
72719.424,1.431
72719.526,1.431
72719.629,1.431
72719.744,1.431
72719.761,1.431
72719.857,1.431
72719.960,1.431
72720.062,1.431
72720.177,1.431
73010.270,1.431
73010.369,1.431
73010.478,1.431
73010.555,1.431
73010.676,1.431
73010.755,1.431
73010.858,1.431
73010.960,1.431
73011.062,1.431
73011.165,1.431
73011.268,1.431
73011.369,1.431
73011.473,1.431
73011.580,1.431
73011.677,1.431
73011.781,1.431
73011.882,1.431
73011.991,1.431
73012.091,1.431
73012.189,1.431
73012.315,1.431
73012.396,1.431
73012.496,1.431
73012.609,1.431
73012.700,1.431
73012.804,1.431
73012.907,1.431
73013.009,1.431
73013.110,1.431
73013.214,1.431
73013.318,1.431
73013.417,1.43
73013.520,1.431
73013.547,1.431
73013.646,1.431
73013.749,1.431
73013.852,1.431
73013.954,1.431
73014.056,1.431
73014.151,1.431
73014.263,1.431
73014.366,1.431
73014.467,1.431
73014.564,1.431
73014.647,1.431
73014.750,1.431
73014.851,1.431
73014.958,1.431
73015.080,1.431
73015.158,1.431
73015.262,1.431
73015.366,1.431
73015.464,1.431
73015.568,1.43
73015.672,1.431
73015.773,1.431
73015.875,1.431
73015.989,1.431
73016.081,1.431
73016.178,1.431
73016.283,1.431
73016.401,1.431
73016.498,1.431
73016.594,1.431
73016.696,1.431
73016.797,1.431
73016.901,1.431
73017.001,1.431
73017.105,1.431
73017.137,1.43
73017.309,1.431
73017.411,1.431
73017.513,1.431
73017.542,1.431
73017.640,1.431
73017.745,1.431
73017.851,1.431
73017.948,1.431
73018.053,1.431
73018.152,1.431
73018.238,1.431
73018.335,1.431
73018.435,1.431
73018.537,1.431
73018.641,1.431
73018.743,1.431
73018.846,1.431
73018.948,1.431
73019.051,1.431
73019.153,1.431
73019.255,1.431
73019.357,1.431
73019.461,1.431
73019.563,1.431
73019.665,1.431
73019.730,1.431
73019.833,1.431
73019.934,1.431
73020.077,1.431
73020.177,1.431
73070.280,1.431
73070.399,1.432
73070.485,1.431
73070.587,1.431
73070.690,1.43
73070.813,1.431
73070.892,1.431
73070.996,1.431
73071.024,1.431
73071.135,1.431
73071.226,1.431
73071.330,1.431
73071.428,1.431
73071.531,1.431
73071.635,1.431
73071.736,1.431
73071.839,1.431
73071.940,1.431
73072.044,1.431
73072.123,1.431
73072.238,1.431
73072.331,1.431
73072.428,1.43
73072.531,1.431
73072.649,1.431
73072.736,1.431
73072.839,1.431
73072.942,1.431
73073.044,1.431
73073.146,1.431
73073.268,1.431
73073.352,1.431
73073.452,1.431
73073.556,1.431
73073.660,1.431
73073.759,1.431
73073.864,1.431
73073.965,1.431
73074.093,1.431
73074.147,1.431
73074.272,1.431
73074.375,1.431
73074.487,1.431
73074.513,1.431
73074.682,1.431
73074.785,1.431
73074.889,1.431
73074.915,1.431
73075.013,1.431
73075.114,1.431
73075.218,1.431
73075.313,1.431
73075.416,1.431
73075.600,1.431
73075.626,1.431
73075.724,1.431
73075.831,1.431
73075.913,1.431
73076.014,1.431
73076.114,1.431
73076.218,1.431
73076.324,1.431
73076.422,1.431
73076.525,1.431
73076.648,1.431
73076.737,1.431
73076.831,1.431
73076.929,1.431
73077.032,1.431
73077.135,1.431
73077.239,1.431
73077.344,1.431
73077.452,1.431
73077.549,1.431
73077.652,1.431
73077.753,1.431
73077.860,1.431
73077.959,1.431
73078.062,1.431
73078.164,1.431
73078.266,1.431
73078.371,1.431
73078.485,1.431
73078.574,1.431
73078.677,1.431
73078.704,1.431
73078.801,1.431
73078.921,1.431
73079.009,1.431
73079.108,1.431
73079.221,1.431
73079.318,1.431
73079.421,1.431
73079.519,1.431
73079.621,1.43
73079.699,1.431
73079.804,1.431
73079.907,1.431
73080.006,1.431
73080.109,1.431
73130.212,1.431
73130.323,1.431
73130.417,1.431
73130.520,1.431
73130.622,1.431
73130.735,1.431
73130.806,1.431
73130.929,1.431
73131.032,1.431
73131.132,1.431
73131.236,1.431
73131.339,1.431
73131.440,1.431
73131.539,1.431
73131.640,1.431
73131.749,1.43
73131.852,1.431
73131.955,1.431
73132.055,1.431
73132.160,1.43
73132.260,1.431
73132.362,1.431
73132.464,1.431
73132.571,1.431
73132.601,1.431
73132.697,1.431
73132.893,1.431
73132.912,1.431
73133.008,1.431
73133.108,1.431
73133.206,1.43
73133.307,1.431
73133.411,1.431
73133.489,1.431
73133.591,1.431
73133.700,1.431
73133.798,1.431
73133.897,1.431
73134.000,1.431
73134.107,1.43
73134.205,1.431
73134.307,1.431
73134.411,1.431
73134.512,1.431
73134.614,1.431
73134.731,1.431
73134.820,1.431
73134.923,1.431
73135.024,1.431
73135.144,1.431
73135.195,1.431
73135.296,1.431
73135.397,1.431
73135.537,1.431
73135.640,1.431
73135.702,1.431
73135.812,1.431
73135.914,1.431
73136.050,1.431
73136.151,1.431
73136.253,1.431
73136.281,1.43
73136.459,1.431
73136.485,1.431
73136.595,1.431
73136.689,1.431
73136.789,1.431
73136.893,1.431
73136.982,1.431
73137.077,1.431
73137.200,1.431
73137.278,1.431
73137.382,1.431
73137.483,1.431
73137.585,1.431
73137.687,1.431
73137.789,1.431
73137.892,1.431
73137.993,1.431
73138.098,1.431
73138.198,1.431
73138.301,1.431
73138.407,1.431
73138.506,1.431
73138.610,1.431
73138.713,1.431
73138.820,1.431
73138.916,1.431
73139.019,1.431
73139.143,1.431
73139.222,1.431
73139.326,1.431
73139.437,1.431
73139.531,1.431
73139.633,1.431
73139.735,1.431
73139.840,1.431
73139.878,1.431
73140.041,1.431
73140.069,1.431
73140.170,1.431
73190.270,1.431
73190.373,1.431
73190.476,1.431
73190.579,1.431
73190.681,1.431
73190.783,1.431
73190.887,1.431
73190.980,1.431
73191.067,1.431
73191.168,1.431
73191.273,1.431
73191.475,1.431
73191.477,1.43
73191.577,1.431
73191.681,1.43
73191.785,1.431
73191.885,1.431
73191.988,1.431
73192.091,1.43
73192.196,1.431
73192.296,1.431
73192.399,1.431
73192.501,1.431
73192.622,1.431
73192.704,1.431
73192.815,1.431
73192.910,1.431
73193.013,1.431
73193.113,1.431
73193.230,1.432
73193.327,1.431
73193.425,1.431
73193.524,1.431
73193.627,1.431
73193.729,1.431
73193.831,1.431
73193.934,1.431
73193.960,1.431
73194.060,1.431
73194.163,1.431
73194.343,1.432
73194.371,1.431
73194.469,1.431
73194.572,1.431
73194.679,1.431
73194.776,1.431
73194.856,1.431
73194.958,1.431
73195.067,1.431
73195.163,1.431
73195.262,1.431
73195.390,1.431
73195.470,1.431
73195.571,1.431
73195.778,1.431
73195.780,1.431
73195.879,1.431
73195.981,1.431
73196.083,1.431
73196.192,1.431
73196.289,1.431
73196.391,1.431
73196.493,1.431
73196.597,1.431
73196.699,1.431
73196.802,1.431
73196.905,1.431
73197.006,1.431
73197.108,1.431
73197.229,1.431
73197.312,1.431
73197.415,1.431
73197.527,1.431
73197.553,1.431
73197.747,1.431
73197.751,1.431
73197.849,1.431
73197.963,1.431
73198.056,1.431
73198.164,1.431
73198.259,1.431
73198.361,1.431
73198.464,1.431
73198.565,1.431
73198.644,1.431
73198.766,1.431
73198.846,1.431
73198.948,1.431
73199.065,1.431
73199.156,1.431
73199.262,1.431
73199.362,1.431
73199.476,1.431
73199.575,1.431
73199.672,1.431
73199.771,1.431
73199.874,1.431
73199.975,1.431
73200.078,1.431
73200.180,1.431
73250.282,1.43
73250.384,1.431
73250.488,1.431
73250.589,1.431
73250.690,1.431
73250.795,1.431
73250.901,1.431
73251.001,1.431
73251.102,1.431
73251.204,1.431
73251.314,1.431
73251.342,1.431
73251.440,1.431
73251.639,1.431
73251.717,1.431
73251.818,1.431
73251.850,1.431
73251.947,1.431
73252.049,1.431
73252.150,1.431
73252.252,1.431
73252.433,1.431
73252.436,1.43
73252.537,1.431
73252.637,1.431
73252.745,1.431
73252.844,1.431
73252.944,1.431
73253.046,1.431
73253.151,1.431
73253.249,1.431
73253.355,1.43
73253.474,1.431
73253.560,1.431
73253.663,1.431
73253.766,1.431
73253.886,1.431
73253.969,1.43
73254.071,1.431
73254.172,1.431
73254.280,1.431
73254.378,1.431
73254.482,1.431
73254.583,1.431
73254.689,1.431
73254.788,1.431
73254.892,1.431
73254.991,1.431
73255.049,1.431
73255.198,1.431
73255.226,1.431
73255.336,1.431
73255.505,1.431
73255.607,1.431
73255.633,1.431
73255.724,1.431
73255.836,1.431
73255.939,1.431
73256.048,1.431
73256.126,1.431
73256.244,1.431
73256.325,1.431
73256.426,1.431
73256.528,1.431
73256.625,1.431
73256.732,1.431
73256.831,1.431
73256.946,1.43
73257.044,1.431
73257.151,1.431
73257.246,1.431
73257.350,1.431
73257.453,1.432
73257.562,1.431
73257.659,1.431
73257.756,1.431
73257.861,1.431
73257.964,1.431
73258.064,1.431
73258.166,1.431
73258.252,1.431
73258.373,1.431
73258.474,1.431
73258.576,1.431
73258.680,1.431
73258.782,1.431
73258.885,1.431
73258.987,1.431
73259.089,1.431
73259.117,1.431
73259.217,1.431
73259.315,1.431
73259.424,1.431
73259.600,1.431
73259.628,1.431
73259.724,1.431
73259.835,1.431
73259.933,1.431
73260.035,1.431
73260.113,1.43
73310.215,1.431
73310.319,1.431
73310.428,1.43
73310.530,1.431
73310.633,1.431
73310.726,1.431
73310.829,1.431
73310.933,1.431
73311.035,1.431
73311.136,1.431
73311.210,1.431
73311.342,1.431
73311.445,1.431
73311.560,1.431
73311.650,1.431
73311.752,1.431
73311.855,1.431
73311.973,1.431
73312.065,1.431
73312.165,1.431
73312.262,1.431
73312.364,1.431
73312.469,1.431
73312.570,1.431
73312.674,1.431
73312.706,1.431
73312.877,1.431
73312.907,1.431
73313.092,1.431
73313.120,1.431
73313.210,1.431
73313.312,1.431
73313.421,1.431
73313.520,1.431
73313.622,1.431
73313.723,1.431
73313.809,1.431
73313.906,1.431
73314.004,1.431
73314.134,1.431
73314.210,1.431
73314.308,1.432
73314.413,1.431
73314.515,1.431
73314.619,1.431
73314.721,1.431
73314.824,1.431
73314.927,1.43
73315.028,1.431
73315.147,1.431
73315.239,1.431
73315.336,1.431
73315.460,1.431
73315.539,1.431
73315.648,1.431
73315.745,1.431
73315.848,1.431
73315.970,1.431
73316.053,1.431
73316.155,1.431
73316.257,1.431
73316.381,1.431
73316.463,1.431
73316.565,1.431
73316.667,1.431
73316.706,1.431
73316.796,1.431
73316.896,1.431
73316.997,1.431
73317.099,1.431
73317.204,1.431
73317.301,1.431
73317.406,1.431
73317.499,1.431
73317.595,1.431
73317.693,1.431
73317.807,1.431
73317.896,1.431
73317.998,1.431
73318.100,1.431
73318.220,1.43
73318.305,1.431
73318.408,1.431
73318.509,1.431
73318.612,1.431
73318.715,1.431
73318.815,1.431
73318.920,1.431
73319.024,1.431
73319.125,1.431
73319.226,1.431
73319.328,1.431
73319.433,1.431
73319.534,1.431
73319.645,1.43
73319.739,1.431
73319.843,1.431
73319.944,1.431
73320.058,1.431
73320.085,1.43
71210.250,1.431
71210.353,1.431
71210.455,1.431
71210.483,1.431
71210.581,1.431
71210.685,1.431
71210.786,1.431
71210.889,1.431
71210.991,1.431
71211.172,1.431
71211.199,1.431
71211.298,1.431
71211.400,1.431
71211.484,1.431
71211.581,1.431
71211.684,1.431
71211.788,1.431
71211.894,1.431
71211.991,1.431
71212.096,1.431
71212.235,1.431
71212.299,1.431
71212.415,1.431
71212.503,1.43
71212.605,1.431
71212.708,1.431
71212.812,1.431
71212.913,1.431
71213.021,1.43
71213.118,1.432
71213.220,1.431
71213.274,1.432
71213.430,1.431
71213.529,1.431
71213.582,1.431
71213.732,1.431
71213.835,1.431
71213.938,1.431
71213.996,1.431
71214.106,1.431
71214.210,1.431
71214.271,1.431
71214.370,1.431
71214.551,1.431
71214.579,1.431
71214.679,1.431
71214.794,1.431
71214.886,1.431
71214.985,1.431
71215.086,1.43
71215.190,1.431
71215.269,1.431
71215.371,1.431
71215.474,1.431
71215.577,1.431
71215.673,1.431
71215.780,1.43
71215.894,1.431
71215.984,1.431
71216.087,1.431
71216.190,1.431
71216.305,1.431
71216.401,1.431
71216.502,1.43
71216.599,1.431
71216.703,1.43
71216.804,1.431
71216.906,1.431
71217.009,1.431
71217.111,1.431
71217.213,1.431
71217.315,1.431
71217.418,1.431
71217.522,1.431
71217.624,1.431
71217.731,1.431
71217.829,1.432
71217.931,1.431
71218.034,1.431
71218.060,1.431
71218.166,1.431
71218.262,1.431
71218.364,1.431
71218.466,1.431
71218.570,1.431
71218.672,1.431
71218.774,1.431
71218.876,1.431
71218.979,1.43
71219.057,1.431
71219.160,1.431
71219.270,1.431
71219.367,1.431
71219.466,1.431
71219.573,1.431
71219.673,1.43
71219.773,1.431
71219.877,1.431
71219.980,1.431
71220.082,1.431
71220.184,1.431
71270.303,1.431
71270.389,1.431
71270.486,1.431
71270.593,1.431
71270.670,1.431
71270.798,1.431
71270.900,1.431
71271.002,1.431
71271.107,1.431
71271.209,1.431
71271.311,1.43
71271.412,1.431
71271.450,1.431
71271.618,1.431
71271.652,1.431
71271.822,1.431
71271.850,1.431
71271.949,1.431
71272.051,1.431
71272.167,1.431
71272.256,1.431
71272.358,1.431
71272.461,1.431
71272.553,1.431
71272.648,1.431
71272.768,1.431
71272.875,1.431
71272.949,1.431
71273.052,1.431
71273.153,1.431
71273.254,1.431
71273.359,1.431
71273.459,1.431
71273.562,1.431
71273.665,1.431
71273.767,1.431
71273.871,1.431
71273.977,1.431
71274.074,1.431
71274.178,1.431
71274.280,1.431
71274.389,1.431
71274.457,1.43
71274.587,1.431
71274.690,1.431
71274.791,1.431
71274.895,1.431
71274.997,1.431
71275.080,1.43
71275.201,1.431
71275.304,1.431
71275.403,1.431
71275.515,1.431
71275.543,1.431
71275.641,1.431
71275.737,1.431
71275.841,1.431
71275.940,1.431
71276.044,1.431
71276.146,1.431
71276.251,1.431
71276.350,1.431
71276.454,1.431
71276.550,1.431
71276.637,1.431
71276.736,1.431
71276.841,1.431
71276.962,1.431
71277.044,1.431
71277.147,1.431
71277.251,1.431
71277.356,1.431
71277.453,1.431
71277.556,1.431
71277.659,1.431
71277.765,1.431
71277.863,1.431
71277.946,1.431
71278.069,1.431
71278.133,1.431
71278.234,1.431
71278.335,1.432
71278.482,1.431
71278.580,1.431
71278.684,1.431
71278.800,1.431
71278.887,1.43
71278.989,1.431
71279.092,1.431
71279.196,1.431
71279.297,1.431
71279.395,1.431
71279.502,1.431
71279.536,1.431
71279.633,1.431
71279.728,1.431
71279.828,1.431
71279.932,1.431
71280.034,1.431
71280.134,1.431
71330.251,1.431
71330.331,1.431
71330.452,1.431
71330.525,1.431
71330.637,1.431
71330.734,1.431
71330.833,1.431
71330.935,1.431
71331.041,1.431
71331.140,1.431
71331.242,1.431
71331.346,1.431
71331.447,1.431
71331.550,1.431
71331.653,1.431
71331.756,1.431
71331.857,1.431
71331.960,1.431
71332.065,1.431
71332.165,1.431
71332.266,1.431
71332.368,1.431
71332.475,1.431
71332.575,1.43
71332.676,1.431
71332.797,1.431
71332.817,1.431
71332.984,1.43
71333.048,1.431
71333.166,1.431
71333.216,1.431
71333.315,1.431
71333.426,1.431
71333.534,1.431
71333.626,1.431
71333.728,1.431
71333.826,1.431
71333.929,1.431
71334.031,1.431
71334.133,1.431
71334.212,1.431
71334.315,1.431
71334.417,1.431
71334.520,1.43
71334.634,1.431
71334.718,1.431
71334.825,1.431
71334.928,1.431
71335.047,1.431
71335.135,1.431
71335.236,1.431
71335.339,1.431
71335.442,1.431
71335.544,1.431
71335.646,1.431
71335.749,1.431
71335.852,1.431
71335.954,1.431
71336.055,1.431
71336.157,1.431
71336.262,1.431
71336.363,1.431
71336.473,1.431
71336.577,1.431
71336.673,1.431
71336.772,1.431
71336.886,1.431
71336.912,1.431
71337.010,1.431
71337.105,1.431
71337.209,1.431
71337.312,1.431
71337.414,1.431
71337.513,1.431
71337.623,1.431
71337.721,1.43
71337.801,1.431
71337.964,1.431
71338.002,1.431
71338.105,1.431
71338.206,1.431
71338.312,1.431
71338.411,1.431
71338.514,1.431
71338.614,1.431
71338.723,1.431
71338.821,1.431
71338.921,1.431
71339.044,1.431
71339.134,1.431
71339.234,1.431
71339.333,1.431
71339.412,1.43
71339.538,1.431
71339.640,1.431
71339.743,1.431
71339.851,1.431
71339.947,1.431
71340.051,1.431
71340.151,1.431
71390.261,1.431
71390.358,1.431
71390.459,1.431
71390.562,1.431
71390.663,1.431
71390.767,1.431
71390.795,1.431
71390.907,1.431
71391.003,1.432
71391.097,1.431
71391.202,1.431
71391.319,1.43
71391.405,1.431
71391.507,1.431
71391.618,1.431
71391.712,1.431
71391.814,1.43
71391.893,1.431
71391.995,1.431
71392.097,1.431
71392.200,1.431
71392.301,1.431
71392.404,1.431
71392.507,1.431
71392.609,1.431
71392.722,1.431
71392.812,1.431
71392.916,1.431
71393.020,1.431
71393.133,1.431
71393.232,1.431
71393.331,1.431
71393.428,1.431
71393.532,1.431
71393.634,1.431
71393.735,1.431
71393.837,1.431
71393.940,1.431
71394.043,1.431
71394.145,1.431
71394.247,1.431
71394.351,1.431
71394.453,1.431
71394.560,1.431
71394.605,1.431
71394.685,1.431
71394.785,1.431
71394.887,1.431
71394.994,1.431
71395.093,1.431
71395.193,1.431
71395.295,1.431
71395.397,1.431
71395.501,1.431
71395.604,1.431
71395.682,1.431
71395.783,1.431
71395.886,1.431
71395.989,1.431
71396.098,1.431
71396.194,1.431
71396.292,1.431
71396.398,1.431
71396.500,1.431
71396.604,1.431
71396.706,1.431
71396.807,1.431
71396.934,1.431
71397.012,1.43
71397.131,1.431
71397.218,1.431
71397.318,1.431
71397.422,1.431
71397.499,1.431
71397.626,1.431
71397.729,1.431
71397.831,1.431
71397.934,1.431
71398.037,1.431
71398.138,1.431
71398.242,1.431
71398.274,1.431
71398.374,1.431
71398.549,1.431
71398.577,1.431
71398.679,1.431
71398.776,1.431
71398.882,1.431
71398.992,1.431
71399.089,1.431
71399.187,1.431
71399.289,1.431
71399.405,1.431
71399.470,1.431
71399.572,1.431
71399.675,1.431
71399.790,1.431
71399.879,1.431
71399.981,1.431
71400.085,1.431
71400.188,1.431
71450.288,1.431
71450.391,1.431
71450.495,1.431
71450.594,1.431
71450.696,1.431
71450.806,1.431
71450.905,1.431
71451.006,1.431
71451.109,1.431
71451.220,1.431
71451.315,1.431
71451.415,1.431
71451.543,1.431
71451.623,1.431
71451.722,1.431
71451.826,1.431
71451.928,1.431
71452.031,1.431
71452.132,1.431
71452.160,1.43
71452.345,1.431
71452.375,1.431
71452.470,1.431
71452.573,1.431
71452.673,1.431
71452.774,1.431
71452.873,1.431
71452.975,1.431
71453.079,1.431
71453.179,1.431
71453.258,1.431
71453.377,1.431
71453.465,1.431
71453.565,1.431
71453.668,1.431
71453.791,1.431
71453.874,1.431
71453.977,1.431
71454.078,1.431
71454.182,1.431
71454.268,1.431
71454.354,1.431
71454.488,1.431
71454.568,1.431
71454.693,1.431
71454.795,1.431
71454.897,1.431
71455.001,1.431
71455.101,1.431
71455.217,1.431
71455.305,1.431
71455.404,1.431
71455.506,1.43
71455.652,1.431
71455.654,1.431
71455.818,1.431
71455.918,1.431
71455.952,1.431
71456.054,1.431
71456.155,1.431
71456.252,1.431
71456.356,1.431
71456.461,1.431
71456.560,1.431
71456.741,1.431
71456.747,1.432
71456.868,1.431
71456.950,1.431
71457.052,1.431
71457.150,1.431
71457.254,1.431
71457.355,1.431
71457.466,1.431
71457.564,1.431
71457.662,1.431
71457.765,1.431
71457.867,1.431
71457.971,1.431
71458.054,1.431
71458.156,1.431
71458.244,1.431
71458.379,1.431
71458.481,1.431
71458.569,1.431
71458.684,1.431
71458.789,1.431
71458.891,1.431
71458.983,1.431
71459.096,1.431
71459.199,1.431
71459.303,1.431
71459.402,1.43
71459.506,1.431
71459.626,1.43
71459.642,1.431
71459.813,1.431
71459.847,1.432
71459.943,1.431
71460.042,1.431
71460.145,1.431
71510.246,1.431
71510.361,1.431
