Time (s),Linear Acceleration x (m/s^2)
1.212320464E1,1.319691539E-3
1.214009765E1,2.862565219E-3
1.215697377E1,1.867324114E-3
1.217386165E1,-1.174360514E-3
1.219073610E1,6.435982883E-3
1.220763044E1,-1.696482301E-3
1.222449695E1,1.103445888E-3
1.224139353E1,-3.378540277E-4
1.225825720E1,-1.761667430E-3
1.227515332E1,3.889851272E-3
1.229201525E1,5.832843482E-3
1.230889991E1,6.187282503E-3
1.232579875E1,2.130843699E-3
1.234267304E1,5.537427962E-3
1.235958251E1,-2.092048526E-3
1.237643559E1,8.847489953E-4
1.239331548E1,6.411522627E-4
1.241019656E1,1.170754433E-3
1.242704621E1,7.111608982E-3
1.244394297E1,4.341781139E-3
1.246081986E1,1.524232328E-3
1.247770673E1,5.948618054E-4
1.249458395E1,5.058504641E-3
1.251146402E1,2.892486751E-3
1.252835980E1,2.624087036E-3
1.254522245E1,3.675788641E-3
1.256211861E1,5.638286471E-3
1.257897863E1,4.112072289E-3
1.259586861E1,2.666167915E-3
1.261274600E1,6.429001689E-3
1.262962623E1,5.936816335E-3
1.264650660E1,5.813434720E-3
1.266338666E1,2.793923020E-3
1.268028163E1,5.367249250E-4
1.269714164E1,8.222833276E-4
1.271404087E1,6.028302014E-3
1.273091817E1,-1.878216863E-4
1.274780611E1,-4.063963890E-3
1.276468228E1,3.106102347E-3
1.278156317E1,3.591172397E-3
1.279844263E1,1.249812543E-3
1.281532284E1,-2.029769123E-3
1.283220324E1,7.343098521E-3
1.284908161E1,-1.163087785E-3
1.286596454E1,-2.516299486E-3
1.288284774E1,-8.448287845E-4
1.289972140E1,4.558719695E-3
1.291658730E1,-1.624174416E-3
1.293347168E1,4.393152893E-3
1.295033866E1,8.384883404E-5
1.296723435E1,2.867504954E-3
1.298411219E1,2.219192684E-3
1.300098931E1,3.264926374E-3
1.301789136E1,-6.145238876E-4
1.303476843E1,5.549564958E-4
1.305166544E1,1.944936812E-3
1.306851464E1,1.030310988E-3
1.308539393E1,1.632720232E-4
1.310227420E1,6.156265736E-4
1.311915232E1,1.803092659E-3
1.313603564E1,-1.009702682E-3
1.315291519E1,1.470617950E-3
1.316980640E1,-9.949877858E-4
1.318669250E1,-2.672970295E-4
1.320355342E1,4.696026444E-4
1.322042153E1,-1.273781061E-3
1.323732780E1,1.419954002E-3
1.325420697E1,-1.071318984E-3
1.327109494E1,5.495429039E-3
1.328795458E1,1.331642270E-4
1.330484980E1,-1.345291734E-3
1.332172769E1,-1.637205482E-3
1.333861608E1,5.227595568E-3
1.335551423E1,3.271311522E-3
1.337237315E1,-2.179540694E-3
1.338925369E1,3.991805017E-3
1.340611577E1,1.968704164E-3
1.342299929E1,-2.362132072E-3
1.343988006E1,-7.704570889E-4
1.345675739E1,3.066129982E-3
1.347364335E1,4.794873297E-3
1.349051946E1,-8.173659444E-4
1.350740173E1,-2.819843590E-3
1.352431704E1,-2.728477120E-4
1.354115615E1,9.923428297E-5
