Time Lapsed,Magnetic field Z
41458.648,17.513
41458.731,17.193
41458.849,17.18
41458.947,17.02
41459.059,17.267
41459.155,17.353
41459.253,17.273
41459.349,17.213
41459.452,17.153
41459.574,17.213
41459.668,17.347
41459.756,17.3
41459.861,17.227
41459.981,17.227
41460.077,17.187
41460.119,17.58
41460.214,17.527
41460.381,17.46
41460.486,17.22
41460.528,17.14
41460.623,17.267
41460.719,17.42
41460.826,17.213
41460.922,17.327
41461.018,17.2
41461.116,17.193
41461.221,17.407
41461.315,17.527
41461.413,17.373
41461.533,17.38
41461.611,17.207
41461.717,17.513
41461.815,17.44
41461.922,17.247
41462.025,17.42
41462.128,17.16
41462.212,17.34
41462.324,17.467
41462.429,17.347
41462.525,17.433
41462.611,17.207
41462.734,17.333
41462.831,17.22
41462.951,17.32
41463.060,17.593
41463.148,17.113
41463.244,17.273
41463.366,17.26
41463.440,17.607
41463.562,17.287
41463.658,17.013
41463.758,17.367
41463.863,17.227
41463.959,17.2
41464.010,17.327
41464.108,17.447
41464.207,17.333
41464.305,17.16
41464.402,17.547
41464.574,17.327
41464.601,17.427
41464.723,17.273
41464.821,17.5
41464.918,17.293
41465.022,17.427
41465.119,17.533
41465.216,17.413
41465.307,17.26
41465.405,17.273
41465.500,17.287
41465.631,17.12
41465.717,17.307
41465.815,17.173
41465.913,16.927
41466.001,17.26
41466.118,17.52
41466.201,17.28
41466.314,17.307
41466.417,17.427
41466.500,17.1
41466.623,17.373
41466.704,17.233
41516.824,17.76
41516.917,17.72
41517.020,16.987
41517.145,17.327
41517.231,17.013
41517.336,17.247
41517.418,17.307
41517.491,17.233
41517.592,17.42
41517.692,17.2
41517.795,17.4
41517.951,17.353
41517.998,17.273
41518.097,17.293
41518.204,17.067
41518.304,17.1
41518.403,17.247
41518.498,17.44
41518.594,17.553
41518.692,17.313
41518.810,17.567
41518.907,17.533
41519.006,17.273
41519.109,17.367
41519.204,17.413
41519.305,17.353
41519.397,17.273
41519.494,17.233
41519.586,17.287
41519.690,17.133
41519.809,17.1
41519.907,17.187
41520.003,17.313
41520.091,17.273
41520.199,17.26
41520.304,17.173
41520.408,17.247
41520.494,17.487
41520.618,17.187
41520.738,17.38
41520.820,17.107
41520.939,17.52
41521.038,17.207
41521.143,17.473
41521.233,17.347
41521.329,17.06
41521.381,17.533
41521.555,17.273
41521.579,17.04
41521.744,17.353
41521.795,17.307
41521.947,17.32
41521.998,17.267
41522.089,17.267
41522.192,17.193
41522.295,17.4
41522.391,17.4
41522.489,17.207
41522.584,17.46
41522.682,17.347
41522.778,17.567
41522.898,17.293
41522.981,17.307
41523.089,17.36
41523.177,17.133
41523.275,17.58
41523.391,17.36
41523.489,17.32
41523.584,17.367
41523.714,17.393
41523.805,17.44
41523.900,17.233
41523.998,17.367
41524.082,17.573
41524.194,17.42
41524.314,17.387
41524.410,17.067
41524.520,17.367
41524.616,17.447
41524.709,17.473
41524.817,17.5
41524.932,17.113
41524.984,17.4
41525.130,17.453
41525.229,17.173
41525.293,17.28
41525.369,17.133
41525.478,17.373
41525.577,17.28
41525.682,17.447
41525.768,17.42
41525.888,17.313
41525.981,17.287
41526.077,17.347
41526.175,17.433
41526.288,17.52
41526.378,17.36
41526.476,17.28
41526.572,17.753
41526.680,17.553
41576.805,17.433
41576.878,17.407
41576.976,17.247
41577.070,17.587
41577.173,17.373
41577.265,17.127
41577.391,17.407
41577.479,17.12
41577.577,17.407
41577.699,17.6
41577.778,17.233
41577.897,17.36
41577.994,16.927
41578.089,17.407
41578.201,17.42
41578.290,17.407
41578.408,17.347
41578.501,16.927
41578.606,17.327
41578.704,17.48
41578.824,17.367
41578.861,17.227
41579.013,16.913
41579.067,17.393
41579.158,17.42
41579.322,17.267
41579.422,17.373
41579.472,17.387
41579.564,17.427
41579.663,17.193
41579.765,17.58
41579.871,17.52
41579.964,17.387
41580.055,17.327
41580.155,17.127
41580.260,17.28
41580.361,17.44
41580.474,17.467
41580.594,17.033
41580.697,17.26
41580.773,17.473
41580.859,17.373
41580.957,17.2
41581.065,17.107
41581.152,17.387
41581.273,17.307
41581.371,17.487
41581.478,17.533
41581.574,17.2
41581.694,17.18
41581.800,17.347
41581.873,17.393
41581.993,17.327
41582.091,17.153
41582.180,17.36
41582.302,17.42
41582.398,17.393
41582.491,17.133
41582.604,17.333
41582.701,17.06
41582.753,17.207
41582.905,17.413
41582.944,17.467
41583.109,17.027
41583.160,17.12
41583.315,17.507
41583.344,17.3
41583.466,17.533
41583.565,17.36
41583.662,17.307
41583.761,17.353
41583.858,17.333
41583.954,17.28
41584.047,17.233
41584.150,17.353
41584.253,17.32
41584.373,17.333
41584.462,17.2
41584.542,17.253
41584.665,17.32
41584.741,17.073
41584.851,17.347
41584.956,17.58
41585.060,17.713
41585.152,17.587
41585.246,17.22
41585.347,17.54
41585.476,17.713
41585.560,17.427
41585.680,17.22
41585.778,17.593
41585.888,17.533
41585.984,17.327
41586.084,17.387
41586.184,17.193
41586.275,17.173
41586.398,17.127
41586.493,17.36
41586.577,17.567
41586.694,17.487
41876.746,17.213
41876.844,17.293
41876.946,17.493
41877.043,17.413
41877.141,17.407
41877.236,17.273
41877.337,17.327
41877.432,17.647
41877.552,17.527
41877.655,17.307
41877.734,17.333
41877.832,17.273
41877.952,17.667
41878.074,17.447
41878.150,17.18
41878.246,17.427
41878.351,17.28
41878.452,17.567
41878.535,17.36
41878.636,17.28
41878.746,17.227
41878.849,17.14
41878.949,17.273
41879.045,17.293
41879.152,17.207
41879.238,17.447
41879.363,17.1
41879.457,17.34
41879.562,17.113
41879.662,17.487
41879.783,17.367
41879.886,17.06
41879.974,17.267
41880.071,17.393
41880.125,17.367
41880.271,17.207
41880.390,17.167
41880.488,17.4
41880.584,17.5
41880.690,17.42
41880.734,17.42
41880.829,17.247
41880.929,17.16
41881.037,17.333
41881.133,17.42
41881.231,17.207
41881.400,17.28
41881.427,17.18
41881.525,17.12
41881.621,17.527
41881.723,17.2
41881.831,17.387
41881.934,17.347
41882.035,17.1
41882.136,17.26
41882.226,17.34
41882.322,17.36
41882.459,17.38
41882.543,17.247
41882.638,17.24
41882.736,17.053
41882.829,17.053
41882.940,17.273
41883.035,17.147
41883.155,17.287
41883.261,17.427
41883.359,17.4
41883.456,17.48
41883.560,17.2
41883.648,17.207
41883.771,17.487
41883.864,17.347
41883.973,17.447
41884.067,17.053
41884.170,17.38
41884.222,17.34
41884.321,17.36
41884.417,17.26
41884.515,17.133
41884.614,17.56
41884.709,17.32
41884.832,17.267
41884.925,17.307
41885.032,17.447
41885.111,17.267
41885.229,17.413
41885.331,17.507
41885.423,17.44
41885.520,17.46
41885.619,17.24
41885.721,17.3
41885.810,17.38
41885.905,17.267
41886.015,17.427
41886.133,17.34
41886.222,17.32
41886.317,17.593
41886.407,17.453
41886.516,17.593
41886.636,17.3
41936.733,17.56
41936.829,17.387
41936.940,17.34
41937.035,17.473
41937.130,17.08
41937.238,17.373
41937.351,17.38
41937.444,17.527
41937.540,17.573
41937.647,16.847
41937.744,17.38
41937.864,17.467
41937.972,17.42
41938.060,17.433
41938.111,17.2
41938.204,17.507
41938.300,17.3
41938.405,17.587
41938.510,17.173
41938.606,17.3
41938.707,17.373
41938.820,17.307
41938.917,17.54
41939.018,17.48
41939.101,17.3
41939.197,17.287
41939.317,17.233
41939.413,17.447
41939.511,17.293
41939.606,17.3
41939.702,17.153
41939.807,17.447
41939.905,17.327
41939.998,17.38
41940.101,17.16
41940.219,17.273
41940.305,17.393
41940.408,17.433
41940.518,17.24
41940.592,17.413
41940.696,17.193
41940.798,17.327
41940.910,17.56
41941.001,17.327
41941.101,17.28
41941.202,17.227
41941.304,17.313
41941.408,17.453
41941.511,17.293
41941.591,17.613
41941.692,17.047
41941.819,17.38
41941.897,17.367
41942.030,17.5
41942.106,17.507
41942.190,16.913
41942.288,17.193
41942.405,17.167
41942.511,17.267
41942.604,17.42
41942.702,17.28
41942.785,17.333
41942.908,17.553
41943.005,17.207
41943.116,17.2
41943.201,17.187
41943.299,17.387
41943.393,17.54
41943.486,17.34
41943.594,17.147
41943.694,17.28
41943.788,17.28
41943.896,17.307
41943.991,17.487
41944.113,17.273
41944.219,17.353
41944.307,17.18
41944.402,17.387
41944.523,17.187
41944.606,17.213
41944.726,17.24
41944.822,17.027
41944.920,17.507
41945.023,17.16
41945.116,17.053
41945.239,17.293
41945.322,16.947
41945.435,17.18
41945.530,17.327
41945.581,17.547
41945.690,17.46
41945.783,17.307
41945.880,17.38
41945.976,17.48
41946.079,17.36
41946.180,17.4
41946.275,17.213
41946.395,17.2
41946.491,17.52
41946.574,17.34
41946.677,17.407
41996.792,17.487
41996.891,17.447
41996.988,17.18
41997.084,17.133
41997.182,17.513
41997.277,17.247
41997.380,17.233
41997.488,17.447
41997.592,17.433
41997.690,17.34
41997.785,17.273
41997.893,16.9
41997.981,17.427
41998.103,17.16
41998.196,17.34
41998.307,17.507
41998.403,17.093
41998.501,17.22
41998.596,17.467
41998.721,17.26
41998.829,17.513
41998.930,17.293
41998.996,17.3
41999.136,17.353
41999.236,17.353
41999.268,17.18
41999.444,17.233
41999.469,17.26
41999.567,17.38
41999.674,17.373
41999.780,17.287
41999.875,17.267
41999.971,17.287
42000.071,17.493
42000.175,17.467
42000.282,17.38
42000.378,17.587
42000.467,17.307
42000.584,17.473
42000.663,17.387
42000.766,17.333
42000.878,17.387
42000.974,17.253
42001.072,17.6
42001.175,17.533
42001.275,17.367
42001.381,17.407
42001.483,17.273
42001.567,17.353
42001.687,17.38
42001.805,17.34
42001.903,17.447
42002.005,17.273
42002.057,17.18
42002.180,17.347
42002.268,17.36
42002.359,17.46
42002.469,17.0
42002.571,17.34
42002.714,17.5
42002.780,17.36
42002.854,17.34
42002.988,17.187
42003.108,17.34
42003.158,17.473
42003.319,17.167
42003.427,17.273
42003.522,17.167
42003.621,17.26
42003.655,17.333
42003.775,17.36
42003.864,17.327
42003.962,17.32
42004.065,17.527
42004.175,17.287
42004.270,17.48
42004.373,17.32
42004.452,17.34
42004.554,17.32
42004.657,17.333
42004.758,17.207
42004.876,17.36
42004.973,17.28
42005.067,17.367
42005.168,17.053
42005.270,17.2
42005.375,17.187
42005.474,17.44
42005.579,17.413
42005.680,17.54
42005.782,16.98
42005.890,17.38
42005.981,17.773
42006.074,17.36
42006.195,17.353
42006.290,16.933
42006.391,17.287
42006.494,17.367
42006.545,17.393
42056.714,17.647
42056.805,17.167
42056.903,17.267
42056.954,17.433
42057.045,17.28
42057.148,17.253
42057.256,16.993
42057.361,17.24
42057.449,17.513
42057.557,17.46
42057.641,17.573
42057.751,17.107
42057.869,17.353
42057.942,17.36
42058.065,17.28
42058.147,17.52
42058.277,17.787
42058.351,16.913
42058.449,17.447
42058.552,17.6
42058.640,17.593
42058.758,17.24
42058.858,17.227
42058.964,17.287
42059.060,17.307
42059.158,17.427
42059.255,17.6
42059.354,17.407
42059.476,16.907
42059.572,17.487
42059.653,17.327
42059.783,17.5
42059.881,17.287
42059.978,17.027
42060.069,17.327
42060.189,17.433
42060.282,17.54
42060.390,17.48
42060.500,17.16
42060.598,17.3
42060.692,17.273
42060.800,17.293
42060.898,17.22
42060.961,17.167
42061.038,17.453
42061.148,17.307
42061.246,17.44
42061.346,17.44
42061.447,17.46
42061.538,17.293
42061.652,17.507
42061.729,17.547
42061.832,17.347
42061.942,17.433
42062.067,17.3
42062.145,17.14
42062.226,17.447
42062.331,17.693
42062.429,17.5
42062.540,17.067
42062.638,17.413
42062.750,17.327
42062.849,17.267
42062.962,17.333
42063.050,17.133
42063.147,17.373
42063.244,17.44
42063.346,17.427
42063.464,17.333
42063.562,17.333
42063.638,17.333
42063.766,17.653
42063.858,17.333
42063.978,17.26
42064.064,16.66
42064.175,17.36
42064.273,17.247
42064.322,17.433
42064.479,17.28
42064.532,17.173
42064.631,17.38
42064.724,17.28
42064.824,17.46
42064.925,17.527
42065.028,17.267
42065.126,17.34
42065.234,17.46
42065.337,17.387
42065.417,17.16
42065.533,17.12
42065.626,17.06
42065.724,17.227
42065.834,17.293
42065.925,17.473
42066.020,17.433
42066.119,17.107
42066.231,17.147
42066.332,17.18
42066.430,17.393
42066.525,17.453
42066.636,17.067
42116.750,17.4
42116.846,17.58
42116.942,17.393
42117.048,17.56
42117.145,17.26
42117.241,17.373
42117.373,17.433
42117.442,17.32
42117.562,17.34
42117.660,17.473
42117.736,17.307
42117.873,17.38
42117.969,17.313
42118.067,17.393
42118.175,17.34
42118.275,16.687
42118.369,17.373
42118.423,17.273
42118.513,17.313
42118.609,17.34
42118.729,17.54
42118.885,17.373
42118.912,17.587
42119.011,17.44
42119.121,17.193
42119.211,17.34
42119.322,17.44
42119.418,17.447
42119.511,17.433
42119.616,17.26
42119.714,17.433
42119.809,17.053
42119.907,17.327
42120.013,17.38
42120.106,17.32
42120.226,17.2
42120.317,16.967
42120.410,17.533
42120.518,17.487
42120.603,17.233
42120.724,17.373
42120.809,17.167
42120.927,17.233
42121.047,17.48
42121.119,17.267
42121.244,17.267
42121.339,17.033
42121.459,17.273
42121.555,17.5
42121.650,17.307
42121.748,17.347
42121.854,17.26
42121.952,17.34
42122.003,17.247
42122.096,17.5
42122.209,17.353
42122.304,17.22
42122.402,17.22
42122.516,17.173
42122.619,17.32
42122.697,17.18
42122.812,17.233
42122.908,17.113
42123.006,17.373
42123.103,17.193
42123.199,17.407
42123.295,17.22
42123.391,17.36
42123.515,17.327
42123.619,17.513
42123.712,17.273
42123.810,17.26
42123.908,16.893
42124.008,17.127
42124.108,17.127
42124.206,17.3
42124.321,17.1
42124.423,17.487
42124.518,17.18
42124.616,17.287
42124.722,17.467
42124.831,17.387
42124.907,17.353
42125.027,17.153
42125.133,17.433
42125.192,17.453
42125.302,17.447
42125.408,17.38
42125.518,17.087
42125.638,17.24
42125.690,17.4
42125.785,17.46
42125.886,17.38
42126.052,17.327
42126.104,17.127
42126.192,17.06
42126.298,17.453
42126.395,17.213
42126.491,17.273
42126.589,17.34
42126.684,17.553
42176.807,17.267
42176.886,17.053
42176.994,17.34
42177.091,16.873
42177.187,17.293
42177.295,17.393
42177.388,17.42
42177.483,17.487
42177.603,17.453
42177.680,16.88
42177.800,17.353
42177.896,17.32
42177.996,17.453
42178.098,17.287
42178.192,17.307
42178.312,17.427
42178.405,17.42
42178.506,17.473
42178.603,17.193
42178.724,17.167
42178.807,17.293
42178.927,17.26
42179.022,17.413
42179.131,17.267
42179.244,16.973
42179.295,17.327
42179.376,17.293
42179.543,17.14
42179.597,17.24
42179.675,17.34
42179.805,17.233
42179.891,17.127
42179.991,17.293
42180.123,17.407
42180.177,17.307
42180.280,17.307
42180.378,17.387
42180.476,17.447
42180.601,17.3
42180.692,17.233
42180.788,16.98
42180.913,17.267
42180.971,17.087
42181.077,17.04
42181.175,17.527
42181.273,17.247
42181.381,17.28
42181.478,17.347
42181.572,17.447
42181.706,17.393
42181.795,17.233
42181.896,17.24
42181.991,17.12
42182.084,17.187
42182.211,17.313
42182.307,17.013
42182.405,17.187
42182.508,17.387
42182.603,17.433
42182.722,17.273
42182.810,17.26
42182.923,17.3
42183.018,17.213
42183.114,17.4
42183.219,17.54
42183.270,17.233
42183.430,17.267
42183.543,17.32
42183.621,17.373
42183.672,17.44
42183.768,17.267
42183.866,17.32
42183.976,17.253
42184.072,17.467
42184.168,17.347
42184.277,17.36
42184.375,17.32
42184.479,17.027
42184.560,17.26
42184.668,17.34
42184.770,17.527
42184.873,17.48
42184.976,17.2
42185.060,17.267
42185.158,17.52
42185.268,17.413
42185.378,17.293
42185.479,17.48
42185.577,17.073
42185.674,17.28
42185.790,17.433
42185.888,17.56
42185.984,17.113
42186.079,17.233
42186.180,17.34
42186.299,17.28
42186.396,17.167
42186.481,17.153
42186.589,17.28
42186.709,17.28
42476.810,17.427
42476.918,17.54
42477.015,16.987
42477.111,17.287
42477.217,17.413
42477.256,17.533
42477.353,17.373
42477.520,17.2
42477.628,17.327
42477.655,17.227
42477.751,17.42
42477.866,17.267
42477.952,17.38
42478.064,17.353
42478.160,17.287
42478.261,17.44
42478.366,17.707
42478.462,17.293
42478.559,17.247
42478.653,17.387
42478.756,17.473
42478.849,17.327
42478.949,17.173
42479.054,17.02
42479.165,17.28
42479.263,17.327
42479.359,17.427
42479.464,17.153
42479.565,17.113
42479.663,17.18
42479.763,17.273
42479.847,17.46
42479.952,17.44
42480.055,17.093
42480.174,17.287
42480.265,17.58
42480.388,17.333
42480.473,17.267
42480.592,17.167
42480.687,16.927
42480.810,17.313
42480.898,17.453
42481.003,17.34
42481.103,17.267
42481.201,17.18
42481.304,17.38
42481.354,17.387
42481.451,17.467
42481.550,17.36
42481.650,17.327
42481.748,17.553
42481.847,17.473
42481.947,17.18
42482.038,17.433
42482.158,17.2
42482.258,17.32
42482.361,17.527
42482.451,17.42
42482.552,17.267
42482.652,17.28
42482.751,17.08
42482.849,17.213
42482.947,17.367
42483.062,17.38
42483.165,17.18
42483.261,17.027
42483.359,17.407
42483.464,17.453
42483.574,17.42
42483.670,17.507
42483.766,17.113
42483.876,17.48
42483.939,17.3
42484.047,17.26
42484.155,17.273
42484.261,17.333
42484.388,17.607
42484.484,17.24
42484.586,17.34
42484.675,17.44
42484.731,17.427
42484.895,17.287
42484.935,17.68
42485.038,17.367
42485.140,17.373
42485.236,17.393
42485.351,17.48
42485.444,17.153
42485.543,17.62
42485.643,17.567
42485.741,17.48
42485.837,17.013
42485.932,17.467
42486.037,17.553
42486.138,17.407
42486.244,17.26
42486.344,17.367
42486.447,17.527
42486.543,17.32
42486.641,17.147
42536.739,17.627
42536.841,17.24
42536.939,17.207
42537.035,17.427
42537.140,17.76
42537.250,17.433
42537.346,17.327
42537.464,16.933
42537.552,17.4
42537.672,17.453
42537.768,17.273
42537.875,17.513
42537.957,17.34
42538.030,17.407
42538.133,17.3
42538.287,17.373
42538.383,17.633
42538.440,17.473
42538.549,17.407
42538.677,17.467
42538.724,17.52
42538.817,17.44
42538.918,17.107
42539.025,17.32
42539.121,17.227
42539.222,17.28
42539.344,17.513
42539.442,17.547
42539.516,17.333
42539.636,17.48
42539.736,17.36
42539.837,17.34
42539.915,17.493
42540.033,17.287
42540.123,17.28
42540.223,17.4
42540.321,17.387
42540.413,17.44
42540.538,16.933
42540.636,17.18
42540.731,17.207
42540.815,17.18
42540.949,17.287
42541.045,16.987
42541.141,17.187
42541.251,17.467
42541.344,17.4
42541.437,17.407
42541.550,17.287
42541.662,17.3
42541.758,17.167
42541.817,17.34
42541.961,17.333
42542.028,16.887
42542.108,17.387
42542.207,17.28
42542.309,17.253
42542.408,17.58
42542.518,17.52
42542.621,17.287
42542.716,17.34
42542.827,17.433
42542.908,17.133
42543.022,17.267
42543.104,17.487
42543.224,17.32
42543.324,17.273
42543.412,17.713
42543.508,17.36
42543.606,17.293
42543.706,17.48
42543.822,17.227
42543.920,17.393
42544.016,17.347
42544.121,17.36
42544.212,17.453
42544.310,17.373
42544.427,17.153
42544.510,17.347
42544.630,17.107
42544.726,17.373
42544.822,17.14
42544.925,17.473
42545.023,17.427
42545.143,17.007
42545.226,17.193
42545.337,17.42
42545.454,17.52
42545.506,17.46
42545.616,17.187
42545.717,17.247
42545.826,17.073
42545.900,17.167
42546.050,17.453
42546.103,17.0
42546.197,17.413
42546.298,17.46
42546.396,17.293
42546.501,17.293
42546.599,17.407
42546.695,17.44
42596.807,17.247
42596.905,17.313
42597.006,17.52
42597.109,17.647
42597.192,17.053
42597.310,17.387
42597.429,17.247
42597.530,17.32
42597.604,17.167
42597.701,17.1
42597.804,17.153
42597.910,17.513
42598.006,17.533
42598.101,17.3
42598.207,17.233
42598.307,16.993
42598.427,17.207
42598.532,17.4
42598.606,17.167
42598.726,17.333
42598.824,17.347
42598.944,16.953
42599.040,17.313
42599.138,17.313
42599.233,17.367
42599.334,17.407
42599.432,17.1
42599.491,17.433
42599.608,17.44
42599.706,17.467
42599.788,17.56
42599.891,17.327
42600.047,17.58
42600.098,17.5
42600.197,17.647
42600.302,17.24
42600.393,17.253
42600.486,17.307
42600.582,17.373
42600.696,17.38
42600.780,17.373
42600.902,17.36
42600.998,17.213
42601.104,17.3
42601.190,17.34
42601.290,17.393
42601.386,17.367
42601.498,17.473
42601.596,17.487
42601.694,17.233
42601.790,17.353
42601.881,17.233
42602.001,17.36
42602.099,17.507
42602.207,17.447
42602.292,17.48
42602.413,17.333
42602.510,17.06
42602.619,17.267
42602.716,17.187
42602.812,17.467
42602.908,17.373
42603.010,17.173
42603.131,17.18
42603.228,17.42
42603.317,17.427
42603.429,17.347
42603.530,16.92
42603.623,17.38
42603.677,17.273
42603.777,17.473
42603.875,17.393
42603.973,17.24
42604.092,17.427
42604.190,17.42
42604.287,17.453
42604.385,17.5
42604.479,17.413
42604.592,17.68
42604.670,17.4
42604.780,17.24
42604.876,17.24
42604.979,17.227
42605.081,17.187
42605.184,17.34
42605.271,17.353
42605.388,17.347
42605.467,17.113
42605.570,17.093
42605.672,17.407
42605.775,17.24
42605.881,17.453
42605.967,17.26
42606.069,16.893
42606.167,17.127
42606.266,17.193
42606.371,17.153
42606.484,17.267
42606.586,16.933
42606.682,17.36
42656.802,17.353
42656.891,17.173
42657.028,17.113
42657.126,17.18
42657.222,17.213
42657.319,17.313
42657.424,17.253
42657.525,17.293
42657.621,17.26
42657.672,17.333
42657.768,17.433
42657.866,17.587
42657.969,17.347
42658.087,17.26
42658.182,17.22
42658.280,17.46
42658.375,17.42
42658.479,17.38
42658.577,17.293
42658.675,17.287
42658.768,17.32
42658.866,17.36
42658.962,17.333
42659.059,17.473
42659.157,17.293
42659.283,17.473
42659.378,17.493
42659.476,17.347
42659.555,17.327
42659.668,17.12
42659.773,17.313
42659.858,17.273
42659.973,17.38
42660.069,17.233
42660.192,17.053
42660.292,17.42
42660.378,17.313
42660.500,17.333
42660.596,17.3
42660.702,17.3
42660.800,17.287
42660.851,17.373
42661.028,17.247
42661.116,17.28
42661.212,17.233
42661.310,17.453
42661.361,17.34
42661.456,17.3
42661.554,17.447
42661.650,17.3
42661.763,17.32
42661.866,17.273
42661.962,17.253
42662.067,17.38
42662.153,17.533
42662.248,17.333
42662.346,17.273
42662.466,17.433
42662.565,17.453
42662.658,17.513
42662.756,17.24
42662.864,17.54
42662.954,17.533
42663.052,17.32
42663.152,17.187
42663.248,17.033
42663.359,17.26
42663.464,17.2
42663.565,17.333
42663.643,17.38
42663.751,17.253
42663.873,17.56
42663.969,17.527
42664.077,17.293
42664.172,17.473
42664.292,16.967
42664.383,17.287
42664.478,17.42
42664.599,17.393
42664.702,17.573
42664.795,17.267
42664.897,17.5
42664.994,17.467
42665.114,17.527
42665.141,17.427
42665.238,17.127
42665.408,17.273
42665.437,17.193
42665.550,17.32
42665.646,17.407
42665.741,17.307
42665.851,17.353
42665.947,17.513
42666.043,17.48
42666.172,17.22
42666.248,17.22
42666.344,17.213
42666.440,17.327
42666.540,17.34
42666.653,17.153
42716.748,17.3
42716.846,17.247
42716.951,17.087
42717.049,17.4
42717.145,17.133
42717.299,17.333
42717.347,17.153
42717.469,17.42
42717.565,17.393
42717.653,17.387
42717.756,17.507
42717.876,17.213
42717.954,17.24
42718.079,17.4
42718.172,17.52
42718.266,17.273
42718.378,16.92
42718.489,17.453
42718.587,17.44
42718.645,17.453
42718.790,17.333
42718.863,17.08
42718.937,17.313
42719.032,17.393
42719.136,17.52
42719.241,17.247
42719.339,17.32
42719.427,17.427
42719.523,17.5
42719.635,17.56
42719.744,17.413
42719.847,17.373
42719.930,17.247
42720.028,17.333
42720.125,17.293
42720.239,17.22
42720.334,17.42
42720.430,17.267
42720.528,17.433
42720.631,17.36
42720.724,17.293
42720.844,17.3
42720.949,17.233
42721.040,17.14
42721.133,17.42
42721.258,17.54
42721.361,17.513
42721.459,17.167
42721.555,17.713
42721.650,17.253
42721.753,17.447
42721.851,17.387
42721.971,17.253
42722.050,17.413
42722.116,17.56
42722.278,17.207
42722.373,17.313
42722.420,17.26
42722.525,17.093
42722.628,17.473
42722.721,17.593
42722.883,17.46
42722.935,17.167
42723.027,17.447
42723.125,17.147
42723.223,17.327
42723.324,17.173
42723.422,17.367
42723.522,16.98
42723.611,17.34
42723.731,17.58
42723.810,17.407
42723.913,17.52
42724.025,17.48
42724.111,17.44
42724.211,17.193
42724.309,17.0
42724.410,17.16
42724.513,17.347
42724.625,17.433
42724.724,17.473
42724.807,17.5
42724.930,17.333
42725.035,16.993
42725.131,17.353
42725.253,17.493
42725.359,17.5
42725.452,17.6
42725.548,16.9
42725.643,17.407
42725.744,17.447
42725.866,17.533
42725.964,17.447
42726.059,17.093
42726.163,17.42
42726.261,17.24
42726.310,17.533
42726.405,17.387
42726.511,17.393
42726.609,17.467
42726.707,17.247
42776.805,17.447
42776.910,17.567
42777.010,17.507
42777.106,17.293
42777.222,17.247
42777.317,17.113
42777.415,17.213
42777.516,17.28
42777.611,17.487
42777.706,17.213
42777.805,17.127
42777.900,16.947
42778.001,17.213
42778.119,17.293
42778.217,17.033
42778.302,17.233
42778.415,17.26
42778.506,17.413
42778.619,17.353
42778.712,16.907
42778.831,17.233
42778.929,17.167
42779.037,17.4
42779.121,17.32
42779.243,17.1
42779.339,17.4
42779.447,17.2
42779.540,17.413
42779.660,17.44
42779.770,17.28
42779.815,17.147
42779.913,17.267
42780.013,17.287
42780.101,17.533
42780.222,17.207
42780.295,17.207
42780.407,17.613
42780.506,17.38
42780.606,17.36
42780.692,17.467
42780.792,17.253
42780.897,17.387
42780.998,17.293
42781.106,17.307
42781.204,17.493
42781.309,17.353
42781.407,17.46
42781.503,17.42
42781.608,17.073
42781.697,17.367
42781.793,17.14
42781.893,17.127
42781.989,17.467
42782.109,17.153
42782.209,17.2
42782.305,16.987
42782.413,17.213
42782.510,17.353
42782.608,17.513
42782.709,17.453
42782.822,17.02
42782.922,17.113
42783.018,17.587
42783.125,17.42
42783.217,17.153
42783.344,17.247
42783.446,17.407
42783.533,17.393
42783.582,17.147
42783.744,17.32
42783.832,17.1
42783.883,17.327
42783.981,17.407
42784.106,17.247
42784.184,17.533
42784.288,17.627
42784.393,17.46
42784.496,17.467
42784.596,17.447
42784.679,17.58
42784.780,17.52
42784.888,17.24
42784.994,17.427
42785.089,17.46
42785.192,17.34
42785.280,17.38
42785.393,17.627
42785.491,17.64
42785.584,17.58
42785.694,17.42
42785.793,17.347
42785.891,17.167
42785.988,17.307
42786.086,17.38
42786.206,17.473
42786.302,17.38
42786.383,17.167
42786.496,17.4
42786.616,17.587
42786.709,17.433
43076.822,17.507
43076.920,17.02
43077.016,17.347
43077.121,17.373
43077.229,17.487
43077.324,17.5
43077.424,17.467
43077.532,17.493
43077.628,17.453
43077.687,17.393
43077.780,17.247
43077.881,17.347
43077.976,17.393
43078.071,17.447
43078.170,17.48
43078.266,17.467
43078.366,17.32
43078.473,17.62
43078.592,17.393
43078.679,17.3
43078.766,17.34
43078.868,17.42
43078.981,17.387
43079.079,17.507
43079.185,17.367
43079.263,17.28
43079.369,17.293
43079.479,17.227
43079.574,17.5
43079.690,17.327
43079.778,17.46
43079.896,17.54
43079.993,17.227
43080.079,17.227
43080.199,17.18
43080.295,17.307
43080.386,17.513
43080.496,17.54
43080.596,17.247
43080.716,17.307
43080.795,17.633
43080.905,17.373
43080.957,17.353
43081.116,17.1
43081.163,17.16
43081.324,17.46
43081.422,17.333
43081.530,17.407
43081.619,17.507
43081.672,17.347
43081.763,17.64
43081.861,17.273
43081.967,17.167
43082.062,17.373
43082.165,17.107
43082.266,17.12
43082.354,17.307
43082.469,17.367
43082.570,17.54
43082.655,17.347
43082.753,17.047
43082.873,17.387
43082.957,17.413
43083.069,17.327
43083.165,17.38
43083.261,17.44
43083.368,17.387
