Time Lapsed,Absolute_Magnetic_Field
38942.302,42.02
38942.395,41.93
38942.498,41.887
38942.554,41.753
38942.717,41.948
38942.814,41.958
38942.920,41.983
38943.018,41.995
38943.067,41.817
38943.163,41.917
38943.266,41.777
38943.363,41.865
38943.466,41.942
38943.628,41.984
38943.657,41.845
38943.751,41.981
38943.871,42.005
38943.951,41.938
38944.062,42.024
38944.160,41.773
38944.256,41.875
38944.364,41.988
38944.457,41.818
38944.552,42.021
38944.650,41.876
38944.753,42.051
38944.854,41.925
38944.961,42.034
38945.057,41.991
38945.146,41.84
38945.266,41.833
38945.359,42.035
38945.469,41.901
38945.589,42.027
38945.685,41.938
38945.790,41.958
38945.902,42.177
38945.998,42.054
38946.094,42.056
38946.201,41.882
38946.299,42.028
38946.398,41.897
38946.451,41.867
38946.550,41.856
38946.643,41.901
38996.810,41.985
38996.861,41.94
38996.940,42.07
38997.052,41.881
38997.148,41.956
38997.261,41.883
38997.363,41.972
38997.459,42.08
38997.538,42.139
38997.650,41.939
38997.751,41.977
38997.847,42.014
38997.942,41.985
38998.040,42.179
38998.155,41.961
38998.258,41.732
38998.334,42.045
38998.440,42.046
38998.542,41.963
38998.643,42.016
38998.744,41.832
38998.851,41.998
38998.957,41.881
38999.043,41.929
38999.167,41.994
38999.265,41.759
38999.366,41.976
38999.467,41.957
38999.576,41.898
38999.673,41.963
38999.768,41.752
38999.876,41.945
38999.996,41.911
39000.091,42.001
39000.199,41.941
39000.285,41.86
39000.337,41.906
39000.430,41.997
39000.636,42.1
39000.636,42.027
39000.741,42.001
39000.839,41.807
39000.937,41.921
39001.047,42.008
39001.141,41.922
39001.246,42.014
39001.329,41.948
39001.427,41.745
39001.548,41.975
39001.672,42.023
39001.766,42.053
39001.841,41.912
39001.935,41.939
39002.038,42.106
39002.125,41.865
39002.233,42.12
39002.334,41.993
39002.447,41.999
39002.547,41.913
39002.641,42.038
39002.739,42.121
39002.846,42.055
39002.944,41.896
39003.064,41.619
39003.148,41.832
39003.233,41.997
39003.332,42.005
39003.434,41.852
39003.530,41.793
39003.648,41.933
39003.772,41.937
39003.820,42.027
39003.923,41.983
39004.084,41.811
39004.182,41.965
39004.287,41.969
39004.381,41.995
39004.432,42.082
39004.525,41.864
39004.633,41.858
39004.729,41.971
39004.827,42.069
39004.930,42.041
39005.021,41.86
39005.141,41.842
39005.239,41.942
39005.315,41.97
39005.417,41.878
39005.516,42.017
39005.636,41.839
39005.717,41.944
39005.824,41.959
39005.920,41.989
39006.015,41.993
39006.125,41.922
39006.219,42.087
39006.341,42.066
39006.447,42.038
39006.535,41.747
39006.630,41.761
39056.751,42.011
39056.834,41.973
39056.954,41.941
39057.052,41.996
39057.147,41.81
39057.251,41.982
39057.348,42.026
39057.467,42.02
39057.550,41.913
39057.663,41.836
39057.760,42.071
39057.810,42.071
39057.918,41.999
39058.065,41.926
39058.143,41.803
39058.217,41.954
39058.307,42.033
39058.407,41.922
39058.510,41.906
39058.606,41.853
39058.719,41.886
39058.812,41.955
39058.910,41.909
39059.021,42.073
39059.116,41.869
39059.241,41.737
39059.326,41.8
39059.418,41.893
39059.513,41.885
39059.611,41.905
39059.712,41.821
39059.824,41.934
39059.920,41.999
39060.015,42.096
39060.121,42.074
39060.214,41.914
39060.334,41.835
39060.432,41.806
39060.535,41.789
39060.631,41.922
39060.750,41.793
39060.856,41.894
39060.946,41.992
39061.042,41.822
39061.135,42.006
39061.224,41.829
39061.359,41.88
39061.459,41.862
39061.555,42.01
39061.660,42.048
39061.758,41.748
39061.856,41.855
39061.910,41.947
39062.008,41.975
39062.111,41.923
39062.217,41.857
39062.344,41.881
39062.396,41.903
39062.518,41.964
39062.601,41.942
39062.695,41.967
39062.809,42.043
39062.908,41.952
39063.003,41.942
39063.104,41.934
39063.201,42.01
39063.300,41.93
39063.395,41.977
39063.500,41.897
39063.601,41.883
39063.699,41.999
39063.798,41.859
39063.912,42.025
39064.008,41.9
39064.104,42.012
39064.207,42.025
39064.327,41.818
39064.424,42.057
39064.532,41.962
39064.618,42.026
39064.736,41.939
39064.832,41.825
39064.945,42.066
39065.042,42.004
39065.138,41.804
39065.189,42.061
39065.292,41.932
39065.451,42.028
39065.505,42.086
39065.587,42.186
39065.709,41.917
39065.792,41.955
39065.902,41.843
39066.003,42.016
39066.099,42.08
39066.202,41.886
39066.283,41.9
39066.391,41.923
39066.489,42.005
39066.592,41.956
39066.696,42.065
39116.780,41.933
39116.902,41.86
39116.981,42.021
39117.079,41.972
39117.196,41.983
39117.295,41.91
39117.391,41.867
39117.486,41.938
39117.587,42.015
39117.711,41.924
39117.798,42.09
39117.908,41.811
39118.006,42.014
39118.104,41.93
39118.211,41.944
39118.317,42.0
39118.413,41.975
39118.516,41.742
39118.619,41.909
39118.761,41.934
39118.824,41.979
39118.942,42.028
39119.033,41.961
39119.131,41.915
39119.182,42.023
39119.354,41.895
39119.380,41.905
39119.479,41.884
39119.579,41.92
39119.680,41.972
39119.788,42.013
39119.871,42.023
39119.976,42.05
39120.069,41.962
39120.187,41.81
39120.285,41.943
39120.412,41.976
39120.489,41.914
39120.587,41.915
39120.709,41.995
39120.780,41.873
39120.869,42.066
39120.988,41.957
39121.069,41.908
39121.192,41.985
39121.290,42.051
39121.386,42.021
39121.483,42.131
39121.584,41.997
39121.704,41.993
39121.802,41.847
39121.881,41.902
39121.989,42.152
39122.111,42.062
39122.207,41.931
39122.320,41.802
39122.415,42.048
39122.513,42.033
39122.621,41.895
39122.663,41.944
39122.824,41.804
39122.920,41.881
39123.028,41.877
39123.123,42.14
39123.219,42.027
39123.271,41.846
39123.376,41.896
39123.472,42.021
39123.572,41.925
39123.675,41.984
39123.782,41.884
39123.864,41.859
39123.964,42.044
39124.087,42.081
39124.177,41.949
39124.273,42.159
39124.363,41.892
39124.479,41.838
39124.574,41.992
39124.672,42.025
39124.758,41.865
39124.866,41.823
39124.962,41.96
39125.060,42.051
39125.192,42.0
39125.266,42.036
39125.386,42.011
39125.484,41.635
39125.574,42.007
39125.697,41.868
39125.793,41.989
39125.890,41.799
39125.994,41.973
39126.094,41.968
39126.214,41.991
39126.292,41.956
39126.403,42.036
39126.503,42.071
39126.555,41.827
39126.706,41.843
39176.824,41.995
39176.851,41.901
39176.951,41.987
39177.052,41.885
39177.148,41.977
39177.251,41.928
39177.351,42.027
39177.462,42.031
39177.559,42.034
39177.658,41.985
39177.768,41.883
39177.849,41.92
39177.964,42.031
39178.065,41.925
39178.153,41.886
39178.250,42.017
39178.358,41.94
39178.464,41.996
39178.547,42.058
39178.655,41.86
39178.753,41.851
39178.864,41.727
39178.971,42.017
39179.067,42.032
39179.163,41.981
39179.278,41.989
39179.371,42.053
39179.472,42.083
39179.565,42.031
39179.692,41.911
39179.788,42.064
39179.885,41.961
39179.967,42.038
39180.079,41.874
39180.199,41.734
39180.297,41.714
39180.403,41.823
39180.501,41.944
39180.599,41.917
39180.650,41.89
39180.751,41.974
39180.844,42.05
39180.942,41.957
39181.045,42.007
39181.141,41.971
39181.243,42.062
39181.339,42.039
39181.437,41.928
39181.537,42.015
39181.636,41.966
39181.756,41.787
39181.844,41.997
39181.940,42.071
39182.037,41.921
39182.141,42.006
39182.243,41.771
39182.339,41.919
39182.434,41.883
39182.543,41.885
39182.648,41.953
39182.793,41.892
39182.866,41.818
39182.952,41.998
39183.072,41.948
39183.168,42.051
39183.275,41.851
39183.366,41.901
39183.467,41.885
39183.562,41.923
39183.692,41.932
39183.783,41.83
39183.878,41.97
39183.976,42.14
39184.043,41.924
39184.197,41.995
39184.250,41.761
39184.329,41.847
39184.435,41.893
39184.540,41.771
39184.635,41.941
39184.748,42.051
39184.824,41.867
39184.925,42.13
39185.025,42.012
39185.136,42.038
39185.234,41.975
39185.331,41.812
39185.429,41.972
39185.523,41.995
39185.623,41.951
39185.744,42.123
39185.848,41.887
39185.937,41.843
39186.035,41.882
39186.130,41.959
39186.233,41.945
39186.354,41.752
39186.449,41.973
39186.548,41.977
39186.653,41.949
39476.748,41.992
39476.844,41.8
39476.951,42.132
39477.062,42.011
39477.155,41.956
39477.258,41.935
39477.361,41.726
39477.459,41.917
39477.555,41.913
39477.685,41.92
39477.787,42.083
39477.873,41.89
39477.969,41.972
39478.023,41.871
39478.116,41.957
39478.214,41.936
39478.378,41.974
39478.420,42.168
39478.528,41.925
39478.625,41.86
39478.726,41.972
39478.836,41.991
39478.932,41.925
39479.028,42.105
39479.126,42.019
39479.241,42.028
39479.319,41.978
39479.422,42.071
39479.523,42.055
39479.628,41.977
39479.714,42.044
39479.822,41.964
39479.910,41.766
39480.030,41.955
39480.128,41.879
39480.217,41.91
39480.329,42.074
39480.425,41.865
39480.547,41.996
39480.626,41.999
39480.739,41.924
39480.841,41.96
39480.959,41.761
39481.035,42.112
39481.158,41.858
39481.253,42.031
39481.359,42.008
39481.469,41.623
39481.567,41.87
39481.663,41.957
39481.771,41.919
39481.869,41.915
39481.967,41.815
39482.067,41.997
39482.119,42.058
39482.212,41.904
39482.310,42.029
39482.408,41.79
39482.508,41.833
39482.606,41.942
39482.706,41.943
39482.805,41.965
39482.903,42.034
39483.001,41.772
39483.099,41.897
39483.223,41.898
39483.314,42.074
39483.442,41.902
39483.582,41.898
39483.611,41.932
39483.704,42.007
39483.810,42.001
39483.896,42.149
39484.006,41.656
39484.101,42.012
39484.226,41.939
39484.300,41.943
39484.434,41.978
39484.530,41.819
39484.628,41.869
39484.736,41.998
39484.832,42.086
39484.934,42.092
39485.037,41.728
39485.148,41.947
39485.248,41.955
39485.339,41.933
39485.447,42.103
39485.498,41.881
39485.658,41.952
39485.771,42.066
39485.849,42.037
39485.900,41.935
39486.005,41.95
39486.101,41.736
39486.207,42.02
39486.307,42.123
39486.405,41.978
39486.506,41.853
39486.613,41.951
39486.709,42.052
39536.807,41.909
39536.920,42.043
39537.023,41.935
39537.097,41.905
39537.194,41.826
39537.288,41.966
39537.388,42.077
39537.488,41.854
39537.606,41.94
39537.697,41.876
39537.804,41.925
39537.888,41.946
39537.993,42.02
39538.116,42.092
39538.211,41.866
39538.309,41.948
39538.408,41.964
39538.530,42.01
39538.626,42.086
39538.709,41.749
39538.846,41.961
39538.942,41.767
39539.035,41.949
39539.148,42.037
39539.246,41.912
39539.342,42.018
39539.446,42.06
39539.486,41.969
39539.582,42.078
39539.679,41.834
39539.856,41.932
39539.888,42.061
39539.988,41.941
39540.092,42.114
39540.182,41.894
39540.295,41.727
39540.391,41.949
39540.486,42.102
39540.594,41.865
39540.694,41.875
39540.795,41.922
39540.915,42.043
39540.996,42.001
39541.076,41.896
39541.175,42.138
39541.283,41.804
39541.400,41.869
39541.491,41.983
39541.589,41.855
39541.694,42.061
39541.788,41.76
39541.908,42.077
39542.043,41.981
39542.096,41.91
39542.214,42.033
39542.310,41.951
39542.400,41.8
39542.522,41.862
39542.619,41.99
39542.668,41.884
39542.822,41.995
39542.897,41.781
39542.971,41.893
39543.092,42.024
39543.168,41.968
39543.271,41.995
39543.381,41.873
39543.533,41.961
39543.586,41.993
39543.673,41.817
39543.770,41.874
39543.878,41.87
39543.976,41.987
39544.074,42.011
39544.168,41.825
39544.268,41.957
39544.364,42.044
39544.486,41.794
39544.592,41.811
39544.680,42.044
39544.780,41.904
39544.880,41.975
39544.962,41.841
39545.092,41.962
39545.190,42.047
39545.283,41.963
39545.393,41.988
39545.498,41.86
39545.592,41.946
39545.692,41.889
39545.805,41.866
39545.903,41.987
39546.001,41.732
39546.104,41.958
39546.201,42.1
39546.302,42.001
39546.400,41.909
39546.547,41.973
39546.621,41.865
39596.716,42.03
39596.795,41.9
39596.866,41.831
39596.957,41.771
39597.057,41.944
39597.163,41.841
39597.322,42.053
39597.373,41.969
39597.467,41.829
39597.554,41.943
39597.673,42.002
39597.773,42.019
39597.854,42.008
39597.964,41.869
39598.065,41.822
39598.163,42.008
39598.265,41.999
39598.351,42.06
39598.471,42.024
39598.555,41.78
39598.677,41.869
39598.766,41.899
39598.861,41.96
39598.966,42.02
39599.071,41.92
39599.168,41.937
39599.288,41.878
39599.369,42.021
39599.476,42.092
39599.574,41.747
39599.695,42.111
39599.780,42.053
39599.856,41.936
39600.000,41.99
39600.103,41.867
39600.195,42.007
39600.246,41.973
39600.405,42.068
39600.513,41.865
39600.611,41.739
39600.711,41.864
39600.743,41.873
39600.908,41.899
39601.011,41.775
39601.062,42.049
39601.155,41.791
39601.255,42.103
39601.371,42.018
39601.457,42.213
39601.597,42.05
39601.648,41.865
39601.748,41.987
39601.849,42.103
39601.940,42.106
39602.050,42.044
39602.155,41.882
39602.241,41.846
39602.351,41.856
39602.449,41.912
39602.552,41.885
39602.650,41.737
39602.765,41.885
39602.861,42.025
39602.957,42.011
39603.043,41.962
39603.155,42.077
39603.275,41.783
39603.371,42.042
39603.481,42.071
39603.581,41.988
39603.685,42.019
39603.751,41.94
39603.897,42.006
39603.996,42.121
39604.089,41.974
39604.190,41.933
39604.288,41.854
39604.383,41.844
39604.435,41.856
39604.538,41.92
39604.638,42.106
39604.734,41.954
39604.836,42.015
39604.945,41.884
39605.040,42.054
39605.146,41.972
39605.248,41.952
39605.334,41.878
39605.429,41.985
39605.576,42.012
39605.641,42.105
39605.741,42.067
39605.841,41.811
39606.027,41.716
39606.028,41.889
39606.131,41.942
39606.238,41.946
39606.351,41.728
39606.442,42.005
39606.543,42.094
39606.636,42.125
39656.739,42.024
39656.856,41.888
39656.954,41.988
39657.050,41.764
39657.155,41.958
39657.258,41.882
39657.353,41.749
39657.456,41.95
39657.567,42.01
39657.665,41.961
39657.785,42.051
39657.890,41.761
39657.986,41.951
39658.082,41.909
39658.189,42.021
39658.273,42.02
39658.327,41.91
39658.425,41.929
39658.523,41.936
39658.623,42.056
39658.724,41.941
39658.822,41.863
39658.949,41.955
39659.042,41.98
39659.140,42.016
39659.241,41.997
39659.336,41.959
39659.434,41.992
39659.533,41.873
39659.658,41.876
39659.736,41.811
39659.858,41.98
39659.937,41.973
39660.023,42.018
39660.126,42.068
39660.226,42.037
39660.329,42.041
39660.437,42.089
39660.530,41.875
39660.633,41.929
39660.714,41.86
39660.822,41.886
39660.940,41.908
39661.038,41.924
39661.141,41.949
39661.261,41.944
39661.356,41.95
39661.459,41.938
39661.565,41.727
39661.663,41.932
39661.761,41.885
39661.812,41.986
39661.913,41.996
39662.010,41.944
39662.175,41.909
39662.275,42.0
39662.329,42.102
39662.473,42.018
39662.523,41.902
39662.623,41.894
39662.724,41.819
39662.820,41.999
39662.927,42.074
39663.008,41.961
39663.108,41.736
39663.263,41.966
39663.334,42.115
39663.420,42.043
39663.516,41.848
39663.619,41.825
39663.711,42.121
39663.807,42.1
39663.908,41.859
39664.011,41.952
39664.119,41.852
39664.221,42.111
39664.322,42.105
39664.403,41.999
39664.527,42.059
39664.616,41.961
39664.741,41.839
39664.822,41.905
39664.946,42.015
39665.042,41.94
39665.140,41.804
39665.236,41.887
39665.358,41.92
39665.454,41.806
39665.545,41.934
39665.648,41.839
39665.699,41.875
39665.864,41.925
39665.905,42.038
39666.001,42.118
39666.098,41.825
39666.197,41.943
39666.298,42.022
39666.400,42.001
39666.513,41.877
39666.609,42.01
39666.709,41.909
39716.810,42.056
39716.907,41.872
39717.008,41.982
39717.097,42.129
39717.194,41.931
39717.314,41.965
39717.398,41.987
39717.501,41.939
39717.592,41.948
39717.712,41.857
39717.812,41.909
39717.908,42.137
39718.003,41.936
39718.116,41.962
39718.224,41.74
39718.302,42.018
39718.407,41.908
39718.522,42.042
39718.597,42.007
39718.701,41.805
39718.800,41.968
39718.900,41.918
39718.998,42.051
39719.099,42.086
39719.187,41.893
39719.312,41.799
39719.423,42.027
39719.547,42.036
39719.650,41.834
39719.702,41.687
39719.851,41.878
39719.903,42.079
39720.005,41.937
39720.092,41.863
39720.189,41.849
39720.288,41.928
39720.405,41.947
39720.501,41.854
39720.601,41.888
39720.684,41.878
39720.800,41.97
39720.896,42.069
39720.993,41.992
39721.094,42.012
39721.190,41.983
39721.288,41.902
39721.381,41.96
39721.486,41.873
39721.604,42.109
39721.702,42.059
39721.785,41.912
39721.920,42.08
39722.016,42.12
39722.113,41.912
39722.222,42.006
39722.320,41.858
39722.415,41.91
39722.520,42.005
39722.631,41.936
39722.685,41.868
39722.793,41.833
39722.932,41.989
39723.028,41.919
39723.082,41.948
39723.256,42.06
39723.273,41.931
39723.440,41.802
39723.540,41.974
39723.635,42.089
39723.692,41.867
39723.797,41.956
39723.888,41.837
39723.991,41.85
39724.071,42.079
39724.195,41.922
39724.292,41.931
39724.385,41.916
39724.479,41.957
39724.576,41.953
39724.675,41.985
39724.770,41.88
39724.888,41.778
39724.988,42.001
39725.092,41.942
39725.180,41.866
39725.273,42.039
39725.393,41.841
39725.494,41.932
39725.579,42.019
39725.699,42.092
39725.793,41.933
39725.935,42.077
39725.994,41.88
39726.116,41.962
39726.196,42.036
39726.305,42.036
39726.400,41.993
39726.520,41.868
39726.614,41.861
39726.709,41.964
39776.831,41.884
39776.883,41.966
39776.984,41.776
39777.067,42.105
39777.173,41.95
39777.342,42.076
39777.371,41.927
39777.476,41.92
39777.579,41.854
39777.667,41.856
39777.766,41.9
39777.864,41.951
39777.976,41.916
39778.071,42.007
39778.157,41.92
39778.280,42.074
39778.400,42.013
39778.474,41.991
39778.572,41.824
39778.668,41.854
39778.770,42.016
39778.881,42.041
39778.978,41.942
39779.076,41.806
39779.180,42.047
39779.277,42.026
39779.368,42.005
39779.503,41.97
39779.577,41.782
39779.695,42.028
39779.790,42.111
39779.881,41.988
39779.984,41.931
39780.087,41.698
39780.177,42.087
39780.271,41.937
39780.393,41.915
39780.451,41.973
39780.555,41.621
39780.653,41.895
39780.751,41.879
39780.917,41.925
39781.018,41.859
39781.116,41.935
39781.168,41.954
39781.260,41.928
39781.366,41.856
39781.466,41.933
39781.567,42.055
39781.670,41.822
39781.775,41.982
39781.853,41.892
39781.954,42.016
39782.077,42.113
39782.157,41.835
39782.261,41.968
39782.356,41.888
39782.451,41.969
39782.543,42.02
39782.650,41.832
39782.751,41.956
39782.856,42.004
39782.942,41.917
39783.064,42.036
39783.177,41.812
39783.263,42.01
39783.385,41.964
39783.481,41.938
39783.589,41.898
39783.687,41.803
39783.785,41.955
39783.883,42.006
39783.981,41.831
39784.101,41.92
39784.201,41.898
39784.283,41.896
39784.398,41.979
39784.498,41.921
39784.618,41.878
39784.648,41.807
39784.744,41.895
39784.841,42.102
39784.937,42.035
39785.040,42.02
39785.141,41.856
39785.243,41.926
39785.339,41.901
39785.452,42.045
39785.555,42.074
39785.652,42.072
39785.751,41.856
39785.842,41.987
39785.939,42.072
39786.033,42.062
39786.141,41.932
39786.239,41.868
39786.393,42.098
39786.452,42.01
39786.555,42.044
39786.652,41.851
40076.751,41.732
40076.854,41.694
40076.962,41.824
40077.037,41.98
40077.133,42.075
40077.263,41.746
40077.332,41.908
40077.437,42.039
40077.540,41.93
40077.646,41.977
40077.756,41.863
40077.876,41.971
40077.969,42.043
40078.060,41.925
40078.182,41.955
40078.236,41.759
40078.391,41.984
40078.489,42.05
40078.537,42.081
40078.633,42.08
40078.739,41.862
40078.837,41.923
40078.932,41.913
40079.030,42.071
40079.126,41.892
40079.224,41.928
40079.344,41.981
40079.427,41.991
40079.543,41.941
40079.643,41.918
40079.743,41.943
40079.839,41.822
40079.935,41.969
40080.032,42.072
40080.126,42.019
40080.229,42.085
40080.327,41.796
40080.446,42.003
40080.530,42.042
40080.638,42.061
40080.734,41.971
40080.856,41.816
40080.989,41.864
40081.062,41.903
40081.157,42.108
40081.265,42.155
40081.349,41.819
40081.472,41.946
40081.567,41.962
40081.675,41.892
40081.726,41.996
40081.836,41.857
40081.937,42.006
40082.023,41.869
40082.114,41.933
40082.217,41.996
40082.329,41.817
40082.430,41.901
40082.516,42.017
40082.614,41.805
40082.733,41.901
40082.837,42.099
40082.934,41.957
40083.033,41.897
40083.125,42.001
40083.226,42.077
40083.322,41.977
40083.420,41.963
40083.513,42.046
40083.633,41.812
40083.726,42.023
40083.859,41.959
40083.957,41.898
40084.030,41.852
40084.126,41.894
40084.217,42.081
40084.337,42.03
40084.435,41.844
40084.532,42.004
40084.641,41.884
40084.734,41.993
40084.854,42.083
40084.940,41.847
40085.052,41.951
40085.148,41.932
40085.241,42.028
40085.349,42.053
40085.447,41.763
40085.565,41.854
40085.674,41.807
40085.753,41.932
40085.807,41.879
40085.903,42.09
40086.060,41.797
40086.111,41.951
40086.212,41.997
40086.312,42.068
40086.408,42.02
40086.515,41.8
40086.619,42.089
40086.702,41.945
40136.802,42.073
40136.903,41.931
40137.013,41.975
40137.119,42.074
40137.199,41.888
40137.322,41.996
40137.422,42.032
40137.511,41.916
40137.599,41.832
40137.719,41.982
40137.819,42.004
40137.922,41.936
40138.021,41.874
40138.118,41.798
40138.216,42.03
40138.314,41.889
40138.435,41.967
40138.530,42.115
40138.621,41.696
40138.723,42.087
40138.842,41.997
40138.937,41.965
40139.050,41.909
40139.147,41.773
40139.244,41.802
40139.295,41.86
40139.396,42.02
40139.557,42.028
40139.653,41.858
40139.760,41.974
40139.859,41.974
40139.974,41.985
40140.003,41.986
40140.109,41.897
40140.207,41.899
40140.288,42.046
40140.393,41.858
40140.496,42.044
40140.601,41.922
40140.701,41.924
40140.790,42.08
40140.888,41.996
40141.008,41.99
40141.098,41.928
40141.190,41.95
40141.300,42.018
40141.396,41.912
40141.488,41.979
40141.601,42.003
40141.743,41.926
40141.817,41.868
40141.945,42.112
40142.001,41.929
40142.119,42.088
40142.216,41.834
40142.307,41.853
40142.425,41.878
40142.525,41.848
40142.621,42.051
40142.724,41.977
40142.822,41.695
40142.944,41.855
40143.023,41.928
40143.135,41.876
40143.185,42.026
40143.344,41.871
40143.391,41.863
40143.481,42.02
40143.646,41.874
40143.680,42.009
40143.783,41.981
40143.880,41.951
40143.998,41.931
40144.096,41.885
40144.196,41.983
40144.297,41.935
40144.396,42.0
40144.494,41.817
40144.584,41.859
40144.680,41.884
40144.782,41.967
40144.886,42.023
40145.018,41.786
40145.121,42.042
40145.175,41.968
40145.280,41.886
40145.381,41.95
40145.494,41.748
40145.597,41.871
40145.677,42.011
40145.802,42.06
40145.898,41.887
40145.983,41.869
40146.104,41.988
40146.197,42.054
40146.332,41.924
40146.420,42.012
40146.516,41.894
40146.614,41.936
40196.711,41.932
40196.834,42.102
40196.932,42.045
40197.032,41.712
40197.135,41.991
40197.168,42.025
40197.266,41.901
40197.369,42.069
40197.483,41.906
40197.579,41.847
40197.675,42.014
40197.773,42.129
40197.869,41.99
40197.988,42.065
40198.084,41.986
40198.170,42.094
40198.283,41.901
40198.383,42.036
40198.481,42.079
40198.579,41.919
40198.675,42.05
40198.773,42.009
40198.866,41.942
40198.973,41.871
40199.070,42.009
40199.189,42.053
40199.271,42.002
40199.385,41.941
40199.479,42.051
40199.599,41.872
40199.684,41.875
40199.804,42.014
40199.898,41.938
40200.005,42.019
40200.089,41.785
40200.209,41.85
40200.307,42.001
40200.418,42.043
40200.513,41.833
40200.611,41.664
40200.709,41.924
40200.812,42.092
40200.861,42.049
40201.023,42.082
40201.108,41.72
40201.174,41.926
40201.268,41.899
40201.366,41.961
40201.478,41.952
40201.574,41.705
40201.674,41.9
40201.760,41.838
40201.866,42.123
40201.961,42.085
40202.071,41.865
40202.175,41.921
40202.255,41.953
40202.351,42.059
40202.469,42.045
40202.579,41.991
40202.667,41.895
40202.763,41.919
40202.863,41.981
40202.969,41.912
40203.065,41.913
40203.189,41.798
40203.285,41.854
40203.381,41.987
40203.476,42.02
40203.571,41.933
40203.682,41.841
40203.793,41.906
40203.890,41.866
40203.986,41.85
40204.092,41.933
40204.190,41.835
40204.310,41.938
40204.417,41.99
40204.494,41.949
40204.614,41.977
40204.709,41.962
40204.800,41.869
40204.851,41.931
40204.949,41.855
40205.047,42.019
40205.150,41.938
40205.246,41.982
40205.344,41.97
40205.461,41.978
40205.550,41.917
40205.655,41.988
40205.756,42.015
40205.856,41.887
40205.979,42.106
40206.052,42.096
40206.146,41.948
40206.253,41.909
40206.344,41.782
40206.442,41.95
40206.542,41.86
40206.665,42.022
40256.751,42.055
40256.859,41.718
40256.957,41.882
40257.057,41.83
40257.150,41.948
40257.273,42.106
40257.356,41.939
40257.457,42.013
40257.581,41.92
40257.674,42.002
40257.793,42.094
40257.888,41.864
40257.984,41.92
40258.092,42.021
40258.133,41.909
40258.295,42.065
40258.391,41.799
40258.503,41.807
40258.555,41.876
40258.699,41.934
40258.751,42.01
40258.851,41.83
40258.944,41.931
40259.040,42.124
40259.138,41.825
40259.239,41.963
40259.339,42.076
40259.432,41.936
40259.560,41.937
40259.641,41.939
40259.738,41.927
40259.836,42.048
40259.929,41.893
40260.043,42.172
40260.138,42.006
40260.241,42.0
40260.341,41.852
40260.439,41.762
40260.538,41.998
40260.636,41.884
40260.756,42.09
40260.853,42.021
40260.954,41.792
40261.045,41.988
40261.167,41.927
40261.260,41.918
40261.336,41.9
40261.427,41.917
40261.533,41.879
40261.641,41.872
40261.766,41.916
40261.853,42.023
40261.973,41.86
40262.023,41.9
40262.177,42.03
40262.226,42.069
40262.322,41.988
40262.500,41.788
40262.587,41.933
40262.640,41.905
40262.731,41.936
40262.831,41.889
40262.937,41.729
40263.033,41.855
40263.131,42.039
40263.238,42.051
40263.334,41.871
40263.430,42.011
40263.527,41.908
40263.630,41.952
40263.728,42.022
40263.824,41.998
40263.920,42.038
40264.016,41.934
40264.136,41.976
40264.231,41.899
40264.351,42.068
40264.425,41.967
40264.528,41.883
40264.625,42.11
40264.751,41.873
40264.836,41.929
40264.917,41.987
40265.023,41.67
40265.123,41.807
40265.231,41.903
40265.353,41.948
40265.442,42.092
40265.576,41.755
40265.672,42.015
40265.770,41.819
40265.878,41.878
40265.978,42.038
40266.074,41.814
40266.177,41.922
40266.222,42.003
40266.315,41.934
40266.413,41.957
40266.518,42.094
40266.614,41.941
40316.712,41.988
40316.810,41.911
40316.910,41.861
40317.010,41.994
40317.108,41.997
40317.226,41.888
40317.317,41.871
40317.415,42.049
40317.513,42.079
40317.606,41.979
40317.714,41.918
40317.812,41.829
40317.908,41.877
40318.016,41.833
40318.126,41.891
40318.226,41.821
40318.324,41.927
40318.425,42.084
40318.571,42.067
40318.643,41.988
40318.750,41.836
40318.841,41.997
40318.939,42.08
40319.055,42.011
40319.136,41.908
40319.256,41.834
40319.310,42.101
40319.420,41.831
40319.523,41.888
40319.601,41.94
40319.706,41.78
40319.804,42.022
40319.900,41.772
40320.021,42.018
40320.116,42.055
40320.219,41.887
40320.295,41.922
40320.418,41.783
40320.508,41.941
40320.611,41.996
40320.707,41.964
40320.805,41.928
40320.902,41.915
40320.998,41.905
40321.116,41.994
40321.217,42.109
40321.322,41.996
40321.412,41.87
40321.506,42.021
40321.599,42.069
40321.712,41.903
40321.812,41.87
40321.910,42.029
40322.003,41.974
40322.126,41.972
40322.221,41.959
40322.319,41.85
40322.425,41.979
40322.537,42.117
40322.628,41.848
40322.726,42.04
40322.836,41.799
40322.934,41.864
40323.030,41.82
40323.158,41.926
40323.250,42.058
40323.347,41.917
40323.442,42.127
40323.496,41.887
40323.597,41.842
40323.689,41.99
40323.787,41.816
40323.896,42.068
40323.998,42.225
40324.106,42.02
40324.201,42.042
40324.285,42.048
40324.408,41.859
40324.506,41.96
40324.674,42.001
40324.697,42.037
40324.799,41.982
40324.897,42.149
40324.996,41.711
40325.084,41.875
40325.194,41.926
40325.290,42.018
40325.381,41.984
40325.503,41.963
40325.599,41.976
40325.697,42.036
40325.800,41.994
40325.898,41.914
40326.018,41.759
40326.099,41.936
40326.214,41.976
40326.310,41.795
40326.405,41.883
40326.508,41.785
40326.630,42.082
40376.724,41.982
40376.832,41.993
40376.918,41.959
40377.040,41.734
